Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.017,0.48,—,—,—,—,—,2100,
COIN,46,~ ,85.0%,-0.008,0.10,—,—,—,—,—,1275,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2100,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2100,
TRV,43,~ ,26.2%,+0.063,0.86,—,—,—,—,—,2100,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2100,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2100,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2100,
ROK,43,~ ,33.2%,+0.003,0.77,—,—,—,—,—,2100,
WM,43,~ ,20.7%,+0.072,0.95,—,—,—,—,—,2100,
RSG,43,~ ,20.2%,+0.094,0.97,—,—,—,—,—,2100,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2100,
QCOM,43,~ ,39.9%,+0.013,0.74,—,—,—,—,—,2100,
PLD,42,~ ,28.5%,+0.061,0.70,—,—,—,—,—,2100,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2100,
ACN,42,~ ,28.2%,+0.035,0.58,—,—,—,—,—,2100,
EXC,40,~ ,25.0%,+0.121,0.79,—,—,—,—,—,2100,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2100,
ETR,40,~ ,25.4%,+0.056,0.78,—,—,—,—,—,2100,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2100,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2100,
MA,38,~ ,28.5%,-0.013,0.91,—,—,—,—,—,2100,
AAPL,38,~ ,30.5%,+0.018,0.90,—,—,—,—,—,2100,
MSFT,38,~ ,28.6%,+0.025,0.92,—,—,—,—,—,2100,
GOOGL,38,~ ,31.0%,-0.003,0.88,—,—,—,—,—,2100,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2100,
ETH-USD,38,~ ,70.9%,+0.002,0.61,—,—,—,—,—,3053,
DUK,35,~ ,21.5%,+0.068,0.89,—,—,—,—,—,2100,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2100,
BSX,35,~ ,28.5%,+0.040,0.79,—,—,—,—,—,2100,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2100,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.066,0.92,—,—,—,—,—,2100,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2100,
XLP,35,~ ,15.6%,+0.045,0.93,—,—,—,—,—,2100,
XLU,35,~ ,20.3%,+0.071,0.89,—,—,—,—,—,2100,
XLI,35,~ ,21.4%,+0.064,0.89,—,—,—,—,—,2100,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2100,
TXN,35,~ ,32.7%,+0.080,0.81,—,—,—,—,—,2100,
AMD,31,~ ,55.6%,+0.015,0.81,—,—,—,—,—,2100,
AXP,30,~ ,33.7%,+0.001,0.88,—,—,—,—,—,2100,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2100,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2100,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2100,
ADI,30,~ ,34.2%,+0.056,0.93,—,—,—,—,—,2100,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2100,
JPM,27,✗ ,28.8%,+0.071,0.82,—,—,—,—,—,2100,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
