Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
MMM,58,✓ ,28.3%,+0.010,0.00,—,—,—,—,—,2087,
PG,56,✓ ,20.0%,+0.014,0.82,—,—,—,—,—,2087,
CL,56,✓ ,20.4%,+0.024,0.79,—,—,—,—,—,2087,
PM,56,✓ ,25.9%,+0.025,0.82,—,—,—,—,—,2087,
AEP,56,✓ ,22.0%,+0.010,0.78,—,—,—,—,—,2087,
JNJ,56,✓ ,19.5%,+0.019,0.76,—,—,—,—,—,2087,
ABT,56,✓ ,24.7%,+0.000,0.72,—,—,—,—,—,2087,
MRK,56,✓ ,23.6%,+0.021,0.75,—,—,—,—,—,2087,
HON,56,✓ ,24.9%,+0.027,0.75,—,—,—,—,—,2087,
GLD,56,✓ ,16.6%,-0.019,0.81,—,—,—,—,—,2087,
NEE,55,✓ ,27.0%,+0.074,0.65,—,—,—,—,—,2087,
D,55,✓ ,25.0%,+0.062,0.02,—,—,—,—,—,2087,
PPL,55,✓ ,24.1%,-0.002,0.67,—,—,—,—,—,2087,
O,55,✓ ,27.4%,+0.033,0.43,—,—,—,—,—,2087,
WPC,55,✓ ,27.6%,+0.073,0.40,—,—,—,—,—,2087,
EQR,55,✓ ,26.5%,+0.059,0.21,—,—,—,—,—,2087,
AVB,55,✓ ,26.3%,+0.032,0.41,—,—,—,—,—,2087,
MAA,55,✓ ,25.5%,-0.007,0.53,—,—,—,—,—,2087,
IWM,55,✓ ,24.6%,+0.051,0.65,—,—,—,—,—,2087,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2087,
AFL,53,✓ ,27.6%,-0.066,0.86,—,—,—,—,—,2087,
ABBV,51,✓ ,27.0%,+0.019,0.91,—,—,—,—,—,2087,
AMGN,51,✓ ,25.5%,+0.009,0.90,—,—,—,—,—,2087,
BRK-B,51,✓ ,20.6%,+0.023,0.92,—,—,—,—,—,2087,
V,51,✓ ,25.8%,+0.018,0.91,—,—,—,—,—,2087,
PGR,51,✓ ,26.0%,-0.017,0.96,—,—,—,—,—,2087,
FAST,51,✓ ,27.4%,+0.027,0.94,—,—,—,—,—,2087,
QQQ,51,✓ ,23.9%,+0.027,0.91,—,—,—,—,—,2087,
ELV,50,✓ ,32.6%,+0.029,0.52,—,—,—,—,—,2087,
NNN,50,✓ ,30.1%,+0.019,0.36,—,—,—,—,—,2087,
COLD,50,✓ ,31.4%,+0.063,0.09,—,—,—,—,—,2075,
WFC,50,✓ ,34.3%,+0.056,0.39,—,—,—,—,—,2087,
USB,50,✓ ,32.5%,+0.050,0.08,—,—,—,—,—,2087,
META,50,✓ ,41.8%,+0.003,0.62,—,—,—,—,—,2087,
INTC,50,✓ ,45.7%,+0.040,0.32,—,—,—,—,—,2087,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.057,0.71,—,—,—,—,—,2087,
WEC,48,~ ,22.9%,+0.002,0.72,—,—,—,—,—,2087,
IBM,48,~ ,27.2%,+0.043,0.77,—,—,—,—,—,2087,
FE,47,~ ,26.2%,+0.088,0.58,—,—,—,—,—,2087,
VNQ,47,~ ,22.2%,+0.058,0.59,—,—,—,—,—,2087,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.2%,+0.016,0.48,—,—,—,—,—,2087,
COIN,46,~ ,85.2%,-0.007,0.10,—,—,—,—,—,1262,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2087,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2087,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2087,
EMR,43,~ ,30.7%,+0.019,0.84,—,—,—,—,—,2087,
ITW,43,~ ,25.2%,+0.046,0.87,—,—,—,—,—,2087,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2087,
ROK,43,~ ,33.0%,+0.006,0.77,—,—,—,—,—,2087,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2087,
RSG,43,~ ,20.1%,+0.094,0.97,—,—,—,—,—,2087,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2087,
QCOM,43,~ ,39.1%,+0.014,0.74,—,—,—,—,—,2087,
PLD,42,~ ,28.5%,+0.061,0.69,—,—,—,—,—,2087,
BAC,42,~ ,31.9%,+0.050,0.60,—,—,—,—,—,2087,
ACN,42,~ ,28.1%,+0.036,0.61,—,—,—,—,—,2087,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2087,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2087,
ETR,40,~ ,25.4%,+0.055,0.77,—,—,—,—,—,2087,
STAG,40,~ ,27.8%,+0.114,0.78,—,—,—,—,—,2087,
XLF,40,~ ,23.5%,+0.052,0.83,—,—,—,—,—,2087,
MA,38,~ ,28.5%,-0.013,0.91,—,—,—,—,—,2087,
AAPL,38,~ ,30.6%,+0.018,0.90,—,—,—,—,—,2087,
MSFT,38,~ ,28.5%,+0.025,0.92,—,—,—,—,—,2087,
GOOGL,38,~ ,30.8%,-0.003,0.88,—,—,—,—,—,2087,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2087,
ETH-USD,38,~ ,71.1%,+0.002,0.61,—,—,—,—,—,3034,
DUK,35,~ ,21.5%,+0.067,0.88,—,—,—,—,—,2087,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2087,
BSX,35,~ ,28.4%,+0.038,0.80,—,—,—,—,—,2087,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2087,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2087,
SCHD,35,~ ,18.0%,+0.065,0.90,—,—,—,—,—,2087,
XLP,35,~ ,15.6%,+0.043,0.93,—,—,—,—,—,2087,
XLU,35,~ ,20.3%,+0.069,0.88,—,—,—,—,—,2087,
XLI,35,~ ,21.4%,+0.065,0.89,—,—,—,—,—,2087,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2087,
TXN,35,~ ,32.2%,+0.070,0.80,—,—,—,—,—,2087,
AMD,31,~ ,55.0%,+0.010,0.80,—,—,—,—,—,2087,
AXP,30,~ ,33.7%,+0.002,0.87,—,—,—,—,—,2087,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2087,
PH,30,~ ,33.6%,+0.057,0.92,—,—,—,—,—,2087,
CTAS,30,~ ,28.1%,+0.025,0.96,—,—,—,—,—,2087,
ADI,30,~ ,34.2%,+0.054,0.93,—,—,—,—,—,2087,
VICI,27,✗ ,30.4%,+0.031,0.84,—,—,—,—,—,2087,
JPM,27,✗ ,28.9%,+0.072,0.82,—,—,—,—,—,2087,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
