Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
WPC,55,✓ ,27.3%,+0.073,0.45,—,—,—,—,—,2162,
AVB,55,✓ ,26.1%,+0.031,0.41,—,—,—,—,—,2162,
MAA,55,✓ ,25.3%,-0.012,0.52,—,—,—,—,—,2162,
IWM,55,✓ ,24.4%,+0.050,0.68,—,—,—,—,—,2162,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2162,
AFL,53,✓ ,27.3%,-0.065,0.88,—,—,—,—,—,2162,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2162,
AMGN,51,✓ ,25.6%,+0.012,0.91,—,—,—,—,—,2162,
BRK-B,51,✓ ,20.4%,+0.021,0.92,—,—,—,—,—,2162,
V,51,✓ ,25.7%,+0.016,0.91,—,—,—,—,—,2162,
PGR,51,✓ ,26.2%,-0.016,0.95,—,—,—,—,—,2162,
FAST,51,✓ ,27.3%,+0.028,0.95,—,—,—,—,—,2162,
QQQ,51,✓ ,23.9%,+0.021,0.92,—,—,—,—,—,2162,
ELV,50,✓ ,32.8%,+0.030,0.50,—,—,—,—,—,2162,
NNN,50,✓ ,29.8%,+0.018,0.41,—,—,—,—,—,2162,
COLD,50,✓ ,32.2%,+0.057,0.13,—,—,—,—,—,2150,
WFC,50,✓ ,34.0%,+0.058,0.44,—,—,—,—,—,2162,
USB,50,✓ ,32.2%,+0.047,0.14,—,—,—,—,—,2162,
META,50,✓ ,42.0%,+0.007,0.65,—,—,—,—,—,2162,
ACN,50,✓ ,29.8%,+0.032,0.42,—,—,—,—,—,2162,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,+0.002,0.75,—,—,—,—,—,2162,
PPL,48,~ ,24.0%,-0.004,0.70,—,—,—,—,—,2162,
HON,48,~ ,25.3%,+0.033,0.77,—,—,—,—,—,2162,
FE,47,~ ,26.0%,+0.084,0.62,—,—,—,—,—,2162,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2162,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.2%,-0.008,0.09,—,—,—,—,—,1337,
SHOP,46,~ ,61.5%,+0.022,0.49,—,—,—,—,—,2162,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2162,
CI,43,~ ,32.4%,+0.000,0.77,—,—,—,—,—,2162,
CB,43,~ ,25.3%,+0.088,0.91,—,—,—,—,—,2162,
TRV,43,~ ,26.3%,+0.064,0.87,—,—,—,—,—,2162,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2162,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2162,
ROK,43,~ ,33.2%,-0.001,0.79,—,—,—,—,—,2162,
RSG,43,~ ,20.3%,+0.082,0.96,—,—,—,—,—,2162,
WM,43,~ ,20.8%,+0.063,0.95,—,—,—,—,—,2162,
XLV,43,~ ,17.5%,+0.049,0.90,—,—,—,—,—,2162,
QCOM,43,~ ,41.3%,-0.018,0.76,—,—,—,—,—,2162,
BAC,42,~ ,31.5%,+0.050,0.64,—,—,—,—,—,2162,
EXC,40,~ ,24.9%,+0.119,0.80,—,—,—,—,—,2162,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2162,
STAG,40,~ ,27.7%,+0.111,0.79,—,—,—,—,—,2162,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2162,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2162,
EMR,38,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2162,
CTAS,38,~ ,28.1%,+0.023,0.95,—,—,—,—,—,2162,
AAPL,38,~ ,30.6%,+0.011,0.90,—,—,—,—,—,2162,
MSFT,38,~ ,29.1%,+0.028,0.91,—,—,—,—,—,2162,
GOOGL,38,~ ,31.2%,-0.000,0.88,—,—,—,—,—,2162,
NVDA,38,~ ,50.5%,+0.016,0.93,—,—,—,—,—,2162,
ETH-USD,38,~ ,70.2%,+0.002,0.59,—,—,—,—,—,3144,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2162,
DUK,35,~ ,21.4%,+0.066,0.90,—,—,—,—,—,2162,
SRE,35,~ ,26.3%,+0.057,0.86,—,—,—,—,—,2162,
BSX,35,~ ,29.0%,+0.036,0.71,—,—,—,—,—,2162,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2162,
VICI,35,~ ,30.1%,+0.028,0.82,—,—,—,—,—,2162,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2162,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2162,
XLP,35,~ ,15.6%,+0.036,0.93,—,—,—,—,—,2162,
XLU,35,~ ,20.2%,+0.071,0.90,—,—,—,—,—,2162,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2162,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2162,
DIA,35,~ ,18.8%,+0.068,0.93,—,—,—,—,—,2162,
IBM,35,~ ,30.1%,+0.041,0.78,—,—,—,—,—,2162,
TXN,35,~ ,33.4%,+0.062,0.81,—,—,—,—,—,2162,
AMD,31,~ ,56.4%,-0.003,0.82,—,—,—,—,—,2162,
AXP,30,~ ,33.5%,+0.003,0.89,—,—,—,—,—,2162,
GWW,30,~ ,28.8%,+0.035,0.95,—,—,—,—,—,2162,
PH,30,~ ,33.4%,+0.055,0.93,—,—,—,—,—,2162,
ADI,30,~ ,34.7%,+0.042,0.92,—,—,—,—,—,2162,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
