Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
DOV,43,~ ,27.7%,+0.052,0.87,—,—,—,—,—,2128,
ROK,43,~ ,33.1%,+0.005,0.78,—,—,—,—,—,2128,
WM,43,~ ,20.7%,+0.071,0.95,—,—,—,—,—,2128,
RSG,43,~ ,20.2%,+0.089,0.96,—,—,—,—,—,2128,
QQQ,43,~ ,23.9%,+0.030,0.92,—,—,—,—,—,2128,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2128,
QCOM,43,~ ,41.0%,-0.007,0.75,—,—,—,—,—,2128,
ELV,42,~ ,32.6%,+0.030,0.51,—,—,—,—,—,2128,
BAC,42,~ ,31.7%,+0.051,0.63,—,—,—,—,—,2128,
ACN,42,~ ,29.3%,+0.039,0.51,—,—,—,—,—,2128,
EXC,40,~ ,24.9%,+0.121,0.80,—,—,—,—,—,2128,
SRE,40,~ ,26.4%,+0.058,0.85,—,—,—,—,—,2128,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2128,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2128,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2128,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2128,
AAPL,38,~ ,30.4%,+0.017,0.90,—,—,—,—,—,2128,
MSFT,38,~ ,28.7%,+0.026,0.91,—,—,—,—,—,2128,
GOOGL,38,~ ,31.0%,-0.001,0.88,—,—,—,—,—,2128,
NVDA,38,~ ,50.6%,+0.019,0.92,—,—,—,—,—,2128,
ETH-USD,38,~ ,70.6%,+0.002,0.60,—,—,—,—,—,3095,
DUK,35,~ ,21.4%,+0.068,0.89,—,—,—,—,—,2128,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2128,
BSX,35,~ ,28.9%,+0.035,0.76,—,—,—,—,—,2128,
PLD,35,~ ,28.4%,+0.060,0.71,—,—,—,—,—,2128,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.9%,+0.065,0.91,—,—,—,—,—,2128,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2128,
XLP,35,~ ,15.6%,+0.041,0.93,—,—,—,—,—,2128,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2128,
XLI,35,~ ,21.3%,+0.064,0.90,—,—,—,—,—,2128,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2128,
IBM,35,~ ,28.2%,+0.049,0.78,—,—,—,—,—,2128,
TXN,35,~ ,33.0%,+0.085,0.81,—,—,—,—,—,2128,
AMD,31,~ ,55.9%,+0.010,0.81,—,—,—,—,—,2128,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2128,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2128,
PH,30,~ ,33.5%,+0.057,0.92,—,—,—,—,—,2128,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2128,
ADI,30,~ ,34.5%,+0.056,0.92,—,—,—,—,—,2128,
VICI,27,✗ ,30.2%,+0.031,0.83,—,—,—,—,—,2128,
JPM,27,✗ ,28.8%,+0.070,0.83,—,—,—,—,—,2128,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
