Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
CL,56,✓ ,20.6%,+0.014,0.80,—,—,—,—,—,2155,
PG,56,✓ ,20.1%,+0.007,0.80,—,—,—,—,—,2155,
PM,56,✓ ,26.1%,+0.019,0.83,—,—,—,—,—,2155,
AEP,56,✓ ,22.1%,+0.011,0.79,—,—,—,—,—,2155,
JNJ,56,✓ ,19.7%,+0.006,0.76,—,—,—,—,—,2155,
MRK,56,✓ ,23.8%,+0.008,0.77,—,—,—,—,—,2155,
GLD,56,✓ ,16.9%,-0.014,0.83,—,—,—,—,—,2155,
PEP,55,✓ ,21.0%,+0.050,0.69,—,—,—,—,—,2155,
BTI,55,✓ ,25.1%,+0.033,0.51,—,—,—,—,—,2155,
NEE,55,✓ ,26.9%,+0.078,0.67,—,—,—,—,—,2155,
XEL,55,✓ ,22.9%,+0.031,0.69,—,—,—,—,—,2155,
PPL,55,✓ ,24.0%,-0.003,0.70,—,—,—,—,—,2155,
O,55,✓ ,27.2%,+0.031,0.47,—,—,—,—,—,2155,
WPC,55,✓ ,27.4%,+0.073,0.45,—,—,—,—,—,2155,
AVB,55,✓ ,26.1%,+0.031,0.41,—,—,—,—,—,2155,
MAA,55,✓ ,25.3%,-0.012,0.52,—,—,—,—,—,2155,
IWM,55,✓ ,24.4%,+0.050,0.68,—,—,—,—,—,2155,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2155,
AFL,53,✓ ,27.3%,-0.065,0.87,—,—,—,—,—,2155,
ABBV,51,✓ ,27.0%,+0.019,0.92,—,—,—,—,—,2155,
AMGN,51,✓ ,25.5%,+0.012,0.91,—,—,—,—,—,2155,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2155,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2155,
PGR,51,✓ ,26.3%,-0.015,0.95,—,—,—,—,—,2155,
FAST,51,✓ ,27.3%,+0.026,0.95,—,—,—,—,—,2155,
QQQ,51,✓ ,23.9%,+0.022,0.92,—,—,—,—,—,2155,
NNN,50,✓ ,29.8%,+0.018,0.40,—,—,—,—,—,2155,
COLD,50,✓ ,32.2%,+0.059,0.13,—,—,—,—,—,2143,
WFC,50,✓ ,34.0%,+0.058,0.44,—,—,—,—,—,2155,
USB,50,✓ ,32.3%,+0.047,0.14,—,—,—,—,—,2155,
META,50,✓ ,42.0%,+0.007,0.65,—,—,—,—,—,2155,
INTC,50,✓ ,48.3%,+0.030,0.08,—,—,—,—,—,2155,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.002,0.75,—,—,—,—,—,2155,
HON,48,~ ,25.3%,+0.033,0.77,—,—,—,—,—,2155,
FE,47,~ ,26.0%,+0.085,0.62,—,—,—,—,—,2155,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2155,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.2%,-0.006,0.09,—,—,—,—,—,1330,
SHOP,46,~ ,61.3%,+0.023,0.49,—,—,—,—,—,2155,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2155,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2155,
TRV,43,~ ,26.3%,+0.065,0.87,—,—,—,—,—,2155,
CB,43,~ ,25.3%,+0.089,0.91,—,—,—,—,—,2155,
ITW,43,~ ,25.1%,+0.042,0.88,—,—,—,—,—,2155,
DOV,43,~ ,27.8%,+0.040,0.87,—,—,—,—,—,2155,
ROK,43,~ ,33.1%,+0.000,0.79,—,—,—,—,—,2155,
WM,43,~ ,20.8%,+0.065,0.95,—,—,—,—,—,2155,
RSG,43,~ ,20.3%,+0.084,0.96,—,—,—,—,—,2155,
XLV,43,~ ,17.5%,+0.050,0.90,—,—,—,—,—,2155,
QCOM,43,~ ,41.2%,-0.016,0.76,—,—,—,—,—,2155,
ELV,42,~ ,32.8%,+0.031,0.50,—,—,—,—,—,2155,
BAC,42,~ ,31.6%,+0.050,0.64,—,—,—,—,—,2155,
EXC,40,~ ,24.9%,+0.118,0.80,—,—,—,—,—,2155,
ETR,40,~ ,25.4%,+0.056,0.79,—,—,—,—,—,2155,
STAG,40,~ ,27.7%,+0.111,0.79,—,—,—,—,—,2155,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2155,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2155,
EMR,38,~ ,30.8%,+0.017,0.85,—,—,—,—,—,2155,
MSFT,38,~ ,29.1%,+0.021,0.91,—,—,—,—,—,2155,
AAPL,38,~ ,30.5%,+0.014,0.90,—,—,—,—,—,2155,
GOOGL,38,~ ,31.1%,-0.002,0.88,—,—,—,—,—,2155,
NVDA,38,~ ,50.5%,+0.018,0.93,—,—,—,—,—,2155,
ETH-USD,38,~ ,70.3%,+0.002,0.59,—,—,—,—,—,3133,
DUK,35,~ ,21.4%,+0.065,0.89,—,—,—,—,—,2155,
SO,35,~ ,23.0%,+0.053,0.95,—,—,—,—,—,2155,
SRE,35,~ ,26.4%,+0.056,0.85,—,—,—,—,—,2155,
BSX,35,~ ,28.9%,+0.033,0.72,—,—,—,—,—,2155,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2155,
VICI,35,~ ,30.1%,+0.029,0.83,—,—,—,—,—,2155,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2155,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2155,
XLP,35,~ ,15.7%,+0.035,0.93,—,—,—,—,—,2155,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2155,
XLU,35,~ ,20.2%,+0.070,0.89,—,—,—,—,—,2155,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2155,
TXN,35,~ ,33.4%,+0.062,0.81,—,—,—,—,—,2155,
DIA,35,~ ,18.8%,+0.068,0.93,—,—,—,—,—,2155,
IBM,35,~ ,30.1%,+0.037,0.78,—,—,—,—,—,2155,
AMD,31,~ ,56.4%,-0.003,0.82,—,—,—,—,—,2155,
AXP,30,~ ,33.5%,+0.003,0.88,—,—,—,—,—,2155,
GWW,30,~ ,28.7%,+0.035,0.95,—,—,—,—,—,2155,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2155,
CTAS,30,~ ,28.2%,+0.023,0.95,—,—,—,—,—,2155,
ADI,30,~ ,34.7%,+0.042,0.92,—,—,—,—,—,2155,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
