Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2107,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2107,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2107,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2107,
DOV,43,~ ,27.7%,+0.051,0.86,—,—,—,—,—,2107,
ROK,43,~ ,33.2%,+0.002,0.78,—,—,—,—,—,2107,
WM,43,~ ,20.7%,+0.071,0.95,—,—,—,—,—,2107,
RSG,43,~ ,20.2%,+0.091,0.97,—,—,—,—,—,2107,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2107,
QCOM,43,~ ,40.2%,+0.006,0.75,—,—,—,—,—,2107,
PLD,42,~ ,28.5%,+0.060,0.70,—,—,—,—,—,2107,
BAC,42,~ ,31.8%,+0.049,0.62,—,—,—,—,—,2107,
ACN,42,~ ,28.3%,+0.034,0.56,—,—,—,—,—,2107,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2107,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2107,
ETR,40,~ ,25.4%,+0.056,0.78,—,—,—,—,—,2107,
STAG,40,~ ,27.8%,+0.112,0.78,—,—,—,—,—,2107,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2107,
MA,38,~ ,28.5%,-0.013,0.90,—,—,—,—,—,2107,
AAPL,38,~ ,30.5%,+0.019,0.90,—,—,—,—,—,2107,
MSFT,38,~ ,28.5%,+0.025,0.92,—,—,—,—,—,2107,
GOOGL,38,~ ,31.0%,-0.002,0.88,—,—,—,—,—,2107,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2107,
ETH-USD,38,~ ,70.8%,+0.002,0.60,—,—,—,—,—,3062,
DUK,35,~ ,21.5%,+0.069,0.89,—,—,—,—,—,2107,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2107,
BSX,35,~ ,28.6%,+0.041,0.78,—,—,—,—,—,2107,
CB,35,~ ,25.3%,+0.093,0.91,—,—,—,—,—,2107,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.066,0.92,—,—,—,—,—,2107,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2107,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2107,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2107,
XLI,35,~ ,21.3%,+0.063,0.89,—,—,—,—,—,2107,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2107,
TXN,35,~ ,32.7%,+0.081,0.81,—,—,—,—,—,2107,
AMD,31,~ ,55.6%,+0.011,0.81,—,—,—,—,—,2107,
AXP,30,~ ,33.6%,+0.000,0.88,—,—,—,—,—,2107,
GWW,30,~ ,28.9%,+0.036,0.94,—,—,—,—,—,2107,
PH,30,~ ,33.5%,+0.057,0.92,—,—,—,—,—,2107,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2107,
ADI,30,~ ,34.2%,+0.055,0.93,—,—,—,—,—,2107,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2107,
JPM,27,✗ ,28.8%,+0.070,0.82,—,—,—,—,—,2107,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
