Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2124,
SCHD,35,~ ,17.9%,+0.065,0.91,—,—,—,—,—,2124,
XLP,35,~ ,15.6%,+0.043,0.93,—,—,—,—,—,2124,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2124,
XLI,35,~ ,21.3%,+0.064,0.90,—,—,—,—,—,2124,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2124,
TXN,35,~ ,33.0%,+0.080,0.81,—,—,—,—,—,2124,
IBM,35,~ ,28.2%,+0.049,0.78,—,—,—,—,—,2124,
AMD,31,~ ,55.9%,+0.008,0.81,—,—,—,—,—,2124,
AXP,30,~ ,33.6%,+0.001,0.88,—,—,—,—,—,2124,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2124,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2124,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2124,
ADI,30,~ ,34.4%,+0.054,0.92,—,—,—,—,—,2124,
VICI,27,✗ ,30.2%,+0.032,0.83,—,—,—,—,—,2124,
JPM,27,✗ ,28.8%,+0.070,0.82,—,—,—,—,—,2124,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
