Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
CL,56,✓ ,20.6%,+0.013,0.80,—,—,—,—,—,2154,
PM,56,✓ ,26.1%,+0.018,0.83,—,—,—,—,—,2154,
AEP,56,✓ ,22.1%,+0.012,0.79,—,—,—,—,—,2154,
JNJ,56,✓ ,19.7%,+0.007,0.76,—,—,—,—,—,2154,
MRK,56,✓ ,23.8%,+0.008,0.77,—,—,—,—,—,2154,
GLD,56,✓ ,16.9%,-0.012,0.83,—,—,—,—,—,2154,
PEP,55,✓ ,21.0%,+0.050,0.69,—,—,—,—,—,2154,
BTI,55,✓ ,25.1%,+0.031,0.51,—,—,—,—,—,2154,
NEE,55,✓ ,26.9%,+0.078,0.67,—,—,—,—,—,2154,
XEL,55,✓ ,22.9%,+0.031,0.69,—,—,—,—,—,2154,
PPL,55,✓ ,24.0%,-0.003,0.70,—,—,—,—,—,2154,
O,55,✓ ,27.2%,+0.031,0.47,—,—,—,—,—,2154,
WPC,55,✓ ,27.4%,+0.073,0.45,—,—,—,—,—,2154,
AVB,55,✓ ,26.1%,+0.032,0.41,—,—,—,—,—,2154,
MAA,55,✓ ,25.3%,-0.011,0.52,—,—,—,—,—,2154,
IWM,55,✓ ,24.4%,+0.050,0.68,—,—,—,—,—,2154,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2154,
AFL,53,✓ ,27.3%,-0.065,0.87,—,—,—,—,—,2154,
ABBV,51,✓ ,27.0%,+0.019,0.92,—,—,—,—,—,2154,
AMGN,51,✓ ,25.5%,+0.012,0.91,—,—,—,—,—,2154,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2154,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2154,
PGR,51,✓ ,26.3%,-0.014,0.95,—,—,—,—,—,2154,
FAST,51,✓ ,27.3%,+0.027,0.95,—,—,—,—,—,2154,
QQQ,51,✓ ,23.9%,+0.024,0.92,—,—,—,—,—,2154,
NNN,50,✓ ,29.8%,+0.018,0.40,—,—,—,—,—,2154,
COLD,50,✓ ,32.2%,+0.057,0.13,—,—,—,—,—,2142,
WFC,50,✓ ,34.0%,+0.058,0.44,—,—,—,—,—,2154,
USB,50,✓ ,32.3%,+0.047,0.14,—,—,—,—,—,2154,
META,50,✓ ,41.9%,+0.005,0.65,—,—,—,—,—,2154,
INTC,50,✓ ,48.1%,+0.032,0.09,—,—,—,—,—,2154,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.002,0.75,—,—,—,—,—,2154,
HON,48,~ ,25.3%,+0.033,0.76,—,—,—,—,—,2154,
FE,47,~ ,26.0%,+0.085,0.62,—,—,—,—,—,2154,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2154,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.3%,+0.022,0.49,—,—,—,—,—,2154,
COIN,46,~ ,84.2%,-0.006,0.09,—,—,—,—,—,1329,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2154,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2154,
CB,43,~ ,25.3%,+0.090,0.91,—,—,—,—,—,2154,
TRV,43,~ ,26.3%,+0.065,0.87,—,—,—,—,—,2154,
ITW,43,~ ,25.1%,+0.042,0.88,—,—,—,—,—,2154,
DOV,43,~ ,27.8%,+0.043,0.87,—,—,—,—,—,2154,
RSG,43,~ ,20.3%,+0.084,0.96,—,—,—,—,—,2154,
WM,43,~ ,20.8%,+0.066,0.95,—,—,—,—,—,2154,
ROK,43,~ ,33.1%,+0.000,0.79,—,—,—,—,—,2154,
XLV,43,~ ,17.5%,+0.051,0.90,—,—,—,—,—,2154,
QCOM,43,~ ,41.2%,-0.017,0.76,—,—,—,—,—,2154,
ELV,42,~ ,32.8%,+0.031,0.50,—,—,—,—,—,2154,
BAC,42,~ ,31.6%,+0.051,0.64,—,—,—,—,—,2154,
EXC,40,~ ,24.9%,+0.119,0.80,—,—,—,—,—,2154,
ETR,40,~ ,25.4%,+0.056,0.79,—,—,—,—,—,2154,
STAG,40,~ ,27.7%,+0.110,0.79,—,—,—,—,—,2154,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2154,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2154,
EMR,38,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2154,
AAPL,38,~ ,30.5%,+0.014,0.90,—,—,—,—,—,2154,
GOOGL,38,~ ,31.1%,-0.002,0.88,—,—,—,—,—,2154,
MSFT,38,~ ,28.7%,+0.026,0.91,—,—,—,—,—,2154,
NVDA,38,~ ,50.5%,+0.018,0.93,—,—,—,—,—,2154,
ETH-USD,38,~ ,70.3%,+0.002,0.59,—,—,—,—,—,3132,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2154,
DUK,35,~ ,21.4%,+0.066,0.89,—,—,—,—,—,2154,
SRE,35,~ ,26.4%,+0.056,0.85,—,—,—,—,—,2154,
BSX,35,~ ,28.9%,+0.033,0.72,—,—,—,—,—,2154,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2154,
VICI,35,~ ,30.1%,+0.028,0.83,—,—,—,—,—,2154,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2154,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2154,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2154,
XLP,35,~ ,15.6%,+0.034,0.93,—,—,—,—,—,2154,
XLU,35,~ ,20.2%,+0.071,0.89,—,—,—,—,—,2154,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2154,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2154,
IBM,35,~ ,30.1%,+0.037,0.78,—,—,—,—,—,2154,
TXN,35,~ ,33.4%,+0.063,0.81,—,—,—,—,—,2154,
AMD,31,~ ,56.2%,-0.002,0.82,—,—,—,—,—,2154,
AXP,30,~ ,33.5%,+0.004,0.88,—,—,—,—,—,2154,
GWW,30,~ ,28.7%,+0.035,0.95,—,—,—,—,—,2154,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2154,
CTAS,30,~ ,28.1%,+0.024,0.95,—,—,—,—,—,2154,
ADI,30,~ ,34.6%,+0.043,0.92,—,—,—,—,—,2154,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
