Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2171,
XLP,35,~ ,15.6%,+0.035,0.93,—,—,—,—,—,2171,
XLU,35,~ ,20.2%,+0.070,0.90,—,—,—,—,—,2171,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2171,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2171,
IBM,35,~ ,30.1%,+0.040,0.79,—,—,—,—,—,2171,
TXN,35,~ ,33.4%,+0.063,0.82,—,—,—,—,—,2171,
AMD,31,~ ,56.3%,-0.003,0.82,—,—,—,—,—,2171,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2171,
GWW,30,~ ,28.7%,+0.034,0.95,—,—,—,—,—,2171,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2171,
ADI,30,~ ,34.6%,+0.043,0.92,—,—,—,—,—,2171,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
