Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
AEP,56,✓ ,22.0%,+0.012,0.80,—,—,—,—,—,2175,
JNJ,56,✓ ,19.7%,+0.006,0.76,—,—,—,—,—,2175,
MRK,56,✓ ,24.1%,+0.006,0.77,—,—,—,—,—,2175,
GLD,56,✓ ,17.0%,-0.013,0.83,—,—,—,—,—,2175,
PEP,55,✓ ,21.0%,+0.049,0.68,—,—,—,—,—,2175,
NEE,55,✓ ,26.8%,+0.078,0.67,—,—,—,—,—,2175,
BTI,55,✓ ,25.1%,+0.034,0.52,—,—,—,—,—,2175,
XEL,55,✓ ,22.8%,+0.031,0.70,—,—,—,—,—,2175,
O,55,✓ ,27.1%,+0.031,0.48,—,—,—,—,—,2175,
WPC,55,✓ ,27.3%,+0.073,0.46,—,—,—,—,—,2175,
IWM,55,✓ ,24.3%,+0.050,0.69,—,—,—,—,—,2175,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2175,
AFL,53,✓ ,27.3%,-0.065,0.88,—,—,—,—,—,2175,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2175,
AMGN,51,✓ ,25.6%,+0.012,0.91,—,—,—,—,—,2175,
BRK-B,51,✓ ,20.4%,+0.019,0.92,—,—,—,—,—,2175,
V,51,✓ ,25.7%,+0.016,0.91,—,—,—,—,—,2175,
PGR,51,✓ ,26.3%,-0.019,0.95,—,—,—,—,—,2175,
FAST,51,✓ ,27.2%,+0.028,0.95,—,—,—,—,—,2175,
QQQ,51,✓ ,23.9%,+0.020,0.92,—,—,—,—,—,2175,
ELV,50,✓ ,32.7%,+0.030,0.50,—,—,—,—,—,2175,
NNN,50,✓ ,29.7%,+0.019,0.41,—,—,—,—,—,2175,
COLD,50,✓ ,32.2%,+0.058,0.14,—,—,—,—,—,2163,
WFC,50,✓ ,33.9%,+0.058,0.45,—,—,—,—,—,2175,
USB,50,✓ ,32.1%,+0.046,0.15,—,—,—,—,—,2175,
META,50,✓ ,41.9%,+0.005,0.65,—,—,—,—,—,2175,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.000,0.75,—,—,—,—,—,2175,
PPL,48,~ ,24.0%,-0.004,0.71,—,—,—,—,—,2175,
HON,48,~ ,25.3%,+0.032,0.77,—,—,—,—,—,2175,
FE,47,~ ,26.0%,+0.084,0.63,—,—,—,—,—,2175,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2175,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.1%,-0.009,0.09,—,—,—,—,—,1350,
SHOP,46,~ ,61.4%,+0.021,0.49,—,—,—,—,—,2175,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2175,
CI,43,~ ,32.4%,+0.001,0.77,—,—,—,—,—,2175,
TRV,43,~ ,26.3%,+0.063,0.87,—,—,—,—,—,2175,
CB,43,~ ,25.2%,+0.088,0.91,—,—,—,—,—,2175,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2175,
DOV,43,~ ,27.7%,+0.040,0.87,—,—,—,—,—,2175,
ROK,43,~ ,33.1%,-0.004,0.79,—,—,—,—,—,2175,
RSG,43,~ ,20.3%,+0.082,0.96,—,—,—,—,—,2175,
WM,43,~ ,20.8%,+0.062,0.95,—,—,—,—,—,2175,
XLV,43,~ ,17.5%,+0.048,0.91,—,—,—,—,—,2175,
QCOM,43,~ ,41.2%,-0.017,0.76,—,—,—,—,—,2175,
BAC,42,~ ,31.5%,+0.051,0.65,—,—,—,—,—,2175,
EXC,40,~ ,24.8%,+0.118,0.81,—,—,—,—,—,2175,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2175,
STAG,40,~ ,27.6%,+0.110,0.79,—,—,—,—,—,2175,
XLF,40,~ ,23.2%,+0.052,0.85,—,—,—,—,—,2175,
MA,38,~ ,28.3%,-0.014,0.90,—,—,—,—,—,2175,
EMR,38,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2175,
CTAS,38,~ ,28.1%,+0.022,0.95,—,—,—,—,—,2175,
AAPL,38,~ ,30.5%,+0.010,0.90,—,—,—,—,—,2175,
GOOGL,38,~ ,31.1%,-0.001,0.88,—,—,—,—,—,2175,
MSFT,38,~ ,29.1%,+0.027,0.91,—,—,—,—,—,2175,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2175,
ETH-USD,38,~ ,70.2%,+0.002,0.58,—,—,—,—,—,3161,
DUK,35,~ ,21.4%,+0.065,0.90,—,—,—,—,—,2175,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2175,
SRE,35,~ ,26.4%,+0.056,0.86,—,—,—,—,—,2175,
BSX,35,~ ,29.0%,+0.036,0.70,—,—,—,—,—,2175,
PLD,35,~ ,28.3%,+0.059,0.72,—,—,—,—,—,2175,
VICI,35,~ ,30.0%,+0.028,0.82,—,—,—,—,—,2175,
JPM,35,~ ,28.6%,+0.070,0.84,—,—,—,—,—,2175,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2175,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2175,
XLU,35,~ ,20.1%,+0.070,0.90,—,—,—,—,—,2175,
XLP,35,~ ,15.6%,+0.034,0.93,—,—,—,—,—,2175,
XLI,35,~ ,21.2%,+0.061,0.90,—,—,—,—,—,2175,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2175,
IBM,35,~ ,30.1%,+0.040,0.79,—,—,—,—,—,2175,
TXN,35,~ ,33.4%,+0.062,0.82,—,—,—,—,—,2175,
AMD,31,~ ,56.3%,-0.004,0.82,—,—,—,—,—,2175,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2175,
GWW,30,~ ,28.7%,+0.034,0.95,—,—,—,—,—,2175,
PH,30,~ ,33.4%,+0.055,0.93,—,—,—,—,—,2175,
ADI,30,~ ,34.6%,+0.042,0.92,—,—,—,—,—,2175,
KMB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,15,Histórico insuficiente
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,27,Histórico insuficiente
