Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
MA,38,~ ,28.5%,-0.014,0.90,—,—,—,—,—,2114,
AAPL,38,~ ,30.5%,+0.019,0.90,—,—,—,—,—,2114,
MSFT,38,~ ,28.6%,+0.025,0.92,—,—,—,—,—,2114,
GOOGL,38,~ ,30.9%,-0.001,0.88,—,—,—,—,—,2114,
NVDA,38,~ ,50.6%,+0.016,0.92,—,—,—,—,—,2114,
ETH-USD,38,~ ,70.7%,+0.003,0.60,—,—,—,—,—,3074,
DUK,35,~ ,21.5%,+0.068,0.89,—,—,—,—,—,2114,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2114,
BSX,35,~ ,28.9%,+0.036,0.78,—,—,—,—,—,2114,
PLD,35,~ ,28.4%,+0.059,0.70,—,—,—,—,—,2114,
CB,35,~ ,25.2%,+0.093,0.91,—,—,—,—,—,2114,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,18.0%,+0.065,0.91,—,—,—,—,—,2114,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2114,
XLU,35,~ ,20.3%,+0.070,0.89,—,—,—,—,—,2114,
XLI,35,~ ,21.3%,+0.063,0.89,—,—,—,—,—,2114,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2114,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2114,
IBM,35,~ ,28.0%,+0.063,0.77,—,—,—,—,—,2114,
TXN,35,~ ,32.8%,+0.078,0.81,—,—,—,—,—,2114,
AMD,31,~ ,55.6%,+0.011,0.81,—,—,—,—,—,2114,
AXP,30,~ ,33.6%,+0.000,0.88,—,—,—,—,—,2114,
GWW,30,~ ,28.9%,+0.036,0.94,—,—,—,—,—,2114,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2114,
ADI,30,~ ,34.3%,+0.054,0.93,—,—,—,—,—,2114,
VICI,27,✗ ,30.2%,+0.031,0.84,—,—,—,—,—,2114,
JPM,27,✗ ,28.8%,+0.070,0.82,—,—,—,—,—,2114,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
