Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2136,
DOV,43,~ ,27.7%,+0.050,0.87,—,—,—,—,—,2136,
ROK,43,~ ,33.2%,+0.001,0.78,—,—,—,—,—,2136,
RSG,43,~ ,20.2%,+0.088,0.96,—,—,—,—,—,2136,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2136,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2136,
QCOM,43,~ ,41.2%,-0.012,0.75,—,—,—,—,—,2136,
BAC,42,~ ,31.6%,+0.050,0.63,—,—,—,—,—,2136,
EXC,40,~ ,24.9%,+0.121,0.80,—,—,—,—,—,2136,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2136,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2136,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2136,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2136,
MSFT,38,~ ,28.7%,+0.028,0.91,—,—,—,—,—,2136,
AAPL,38,~ ,30.5%,+0.014,0.90,—,—,—,—,—,2136,
NVDA,38,~ ,50.6%,+0.018,0.92,—,—,—,—,—,2136,
ETH-USD,38,~ ,70.5%,+0.002,0.59,—,—,—,—,—,3106,
GOOGL,38,~ ,31.0%,-0.005,0.88,—,—,—,—,—,2136,
DUK,35,~ ,21.4%,+0.068,0.89,—,—,—,—,—,2136,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2136,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2136,
BSX,35,~ ,28.9%,+0.034,0.75,—,—,—,—,—,2136,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2136,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2136,
JPM,35,~ ,28.7%,+0.071,0.83,—,—,—,—,—,2136,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2136,
XLP,35,~ ,15.6%,+0.040,0.93,—,—,—,—,—,2136,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2136,
XLI,35,~ ,21.3%,+0.063,0.90,—,—,—,—,—,2136,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2136,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2136,
IBM,35,~ ,28.3%,+0.045,0.78,—,—,—,—,—,2136,
TXN,35,~ ,33.3%,+0.068,0.81,—,—,—,—,—,2136,
AMD,31,~ ,56.0%,+0.007,0.81,—,—,—,—,—,2136,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2136,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2136,
GWW,30,~ ,28.8%,+0.035,0.94,—,—,—,—,—,2136,
CTAS,30,~ ,28.0%,+0.028,0.95,—,—,—,—,—,2136,
ADI,30,~ ,34.7%,+0.048,0.92,—,—,—,—,—,2136,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
