Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2118,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2118,
QCOM,43,~ ,40.8%,-0.002,0.75,—,—,—,—,—,2118,
ELV,42,~ ,32.6%,+0.031,0.51,—,—,—,—,—,2118,
BAC,42,~ ,31.7%,+0.049,0.62,—,—,—,—,—,2118,
ACN,42,~ ,28.5%,+0.034,0.54,—,—,—,—,—,2118,
EXC,40,~ ,24.9%,+0.120,0.79,—,—,—,—,—,2118,
SRE,40,~ ,26.5%,+0.056,0.85,—,—,—,—,—,2118,
ETR,40,~ ,25.4%,+0.055,0.78,—,—,—,—,—,2118,
STAG,40,~ ,27.7%,+0.112,0.78,—,—,—,—,—,2118,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2118,
MA,38,~ ,28.5%,-0.013,0.90,—,—,—,—,—,2118,
AAPL,38,~ ,30.4%,+0.018,0.90,—,—,—,—,—,2118,
MSFT,38,~ ,28.6%,+0.024,0.92,—,—,—,—,—,2118,
GOOGL,38,~ ,31.0%,-0.001,0.88,—,—,—,—,—,2118,
NVDA,38,~ ,50.7%,+0.017,0.92,—,—,—,—,—,2118,
ETH-USD,38,~ ,70.7%,+0.003,0.60,—,—,—,—,—,3078,
DUK,35,~ ,21.5%,+0.067,0.89,—,—,—,—,—,2118,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2118,
BSX,35,~ ,28.9%,+0.035,0.77,—,—,—,—,—,2118,
PLD,35,~ ,28.4%,+0.059,0.70,—,—,—,—,—,2118,
CB,35,~ ,25.2%,+0.092,0.91,—,—,—,—,—,2118,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2118,
SCHD,35,~ ,17.9%,+0.065,0.91,—,—,—,—,—,2118,
XLP,35,~ ,15.6%,+0.043,0.93,—,—,—,—,—,2118,
XLU,35,~ ,20.3%,+0.070,0.89,—,—,—,—,—,2118,
XLI,35,~ ,21.3%,+0.063,0.90,—,—,—,—,—,2118,
DIA,35,~ ,18.9%,+0.067,0.93,—,—,—,—,—,2118,
TXN,35,~ ,32.9%,+0.083,0.81,—,—,—,—,—,2118,
IBM,35,~ ,28.2%,+0.048,0.77,—,—,—,—,—,2118,
AMD,31,~ ,55.8%,+0.011,0.81,—,—,—,—,—,2118,
AXP,30,~ ,33.6%,+0.000,0.88,—,—,—,—,—,2118,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2118,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2118,
ADI,30,~ ,34.4%,+0.057,0.92,—,—,—,—,—,2118,
VICI,27,✗ ,30.2%,+0.031,0.83,—,—,—,—,—,2118,
JPM,27,✗ ,28.8%,+0.069,0.82,—,—,—,—,—,2118,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
