Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
JPM,35,~ ,28.7%,+0.071,0.83,—,—,—,—,—,2142,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.92,—,—,—,—,—,2142,
XLP,35,~ ,15.6%,+0.040,0.93,—,—,—,—,—,2142,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2142,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2142,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2142,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2142,
IBM,35,~ ,28.3%,+0.047,0.78,—,—,—,—,—,2142,
TXN,35,~ ,33.4%,+0.064,0.81,—,—,—,—,—,2142,
AMD,31,~ ,56.1%,+0.002,0.82,—,—,—,—,—,2142,
AXP,30,~ ,33.5%,+0.004,0.88,—,—,—,—,—,2142,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2142,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2142,
GWW,30,~ ,28.8%,+0.034,0.94,—,—,—,—,—,2142,
ADI,30,~ ,34.7%,+0.044,0.92,—,—,—,—,—,2142,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
