Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
ELV,50,✓ ,32.6%,+0.029,0.52,—,—,—,—,—,2084,
NNN,50,✓ ,30.1%,+0.020,0.35,—,—,—,—,—,2084,
COLD,50,✓ ,31.4%,+0.062,0.09,—,—,—,—,—,2072,
WFC,50,✓ ,34.3%,+0.056,0.39,—,—,—,—,—,2084,
USB,50,✓ ,32.5%,+0.050,0.08,—,—,—,—,—,2084,
META,50,✓ ,41.9%,+0.003,0.62,—,—,—,—,—,2084,
INTC,50,✓ ,45.7%,+0.042,0.33,—,—,—,—,—,2084,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.057,0.71,—,—,—,—,—,2084,
WEC,48,~ ,22.9%,+0.002,0.72,—,—,—,—,—,2084,
IBM,48,~ ,27.2%,+0.043,0.76,—,—,—,—,—,2084,
FE,47,~ ,26.2%,+0.088,0.58,—,—,—,—,—,2084,
VNQ,47,~ ,22.2%,+0.058,0.58,—,—,—,—,—,2084,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.3%,+0.016,0.47,—,—,—,—,—,2084,
COIN,46,~ ,85.1%,-0.007,0.10,—,—,—,—,—,1259,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2084,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2084,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2084,
EMR,43,~ ,30.7%,+0.018,0.84,—,—,—,—,—,2084,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2084,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2084,
ROK,43,~ ,33.1%,+0.006,0.77,—,—,—,—,—,2084,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2084,
RSG,43,~ ,20.1%,+0.094,0.97,—,—,—,—,—,2084,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2084,
QCOM,43,~ ,39.1%,+0.014,0.74,—,—,—,—,—,2084,
PLD,42,~ ,28.5%,+0.061,0.69,—,—,—,—,—,2084,
BAC,42,~ ,31.9%,+0.050,0.60,—,—,—,—,—,2084,
ACN,42,~ ,28.1%,+0.038,0.61,—,—,—,—,—,2084,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2084,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2084,
ETR,40,~ ,25.4%,+0.055,0.77,—,—,—,—,—,2084,
STAG,40,~ ,27.8%,+0.114,0.78,—,—,—,—,—,2084,
XLF,40,~ ,23.5%,+0.052,0.83,—,—,—,—,—,2084,
MA,38,~ ,28.5%,-0.013,0.91,—,—,—,—,—,2084,
AAPL,38,~ ,30.6%,+0.017,0.90,—,—,—,—,—,2084,
MSFT,38,~ ,28.5%,+0.024,0.92,—,—,—,—,—,2084,
GOOGL,38,~ ,30.9%,-0.002,0.88,—,—,—,—,—,2084,
NVDA,38,~ ,50.8%,+0.016,0.92,—,—,—,—,—,2084,
ETH-USD,38,~ ,71.1%,+0.002,0.61,—,—,—,—,—,3029,
DUK,35,~ ,21.5%,+0.067,0.88,—,—,—,—,—,2084,
SO,35,~ ,23.1%,+0.054,0.94,—,—,—,—,—,2084,
BSX,35,~ ,28.2%,+0.039,0.80,—,—,—,—,—,2084,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2084,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2084,
SCHD,35,~ ,18.0%,+0.065,0.90,—,—,—,—,—,2084,
XLP,35,~ ,15.6%,+0.043,0.93,—,—,—,—,—,2084,
XLU,35,~ ,20.3%,+0.069,0.88,—,—,—,—,—,2084,
XLI,35,~ ,21.4%,+0.065,0.89,—,—,—,—,—,2084,
DIA,35,~ ,19.0%,+0.070,0.92,—,—,—,—,—,2084,
TXN,35,~ ,32.2%,+0.070,0.80,—,—,—,—,—,2084,
AMD,31,~ ,55.0%,+0.010,0.80,—,—,—,—,—,2084,
AXP,30,~ ,33.7%,+0.002,0.87,—,—,—,—,—,2084,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2084,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2084,
CTAS,30,~ ,28.1%,+0.025,0.96,—,—,—,—,—,2084,
ADI,30,~ ,34.2%,+0.054,0.93,—,—,—,—,—,2084,
VICI,27,✗ ,30.4%,+0.031,0.84,—,—,—,—,—,2084,
JPM,27,✗ ,28.9%,+0.071,0.81,—,—,—,—,—,2084,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
