Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2169,
ETH-USD,38,~ ,70.3%,+0.002,0.58,—,—,—,—,—,3153,
DUK,35,~ ,21.4%,+0.064,0.90,—,—,—,—,—,2167,
SO,35,~ ,23.0%,+0.053,0.95,—,—,—,—,—,2167,
SRE,35,~ ,26.3%,+0.058,0.86,—,—,—,—,—,2167,
BSX,35,~ ,28.9%,+0.036,0.71,—,—,—,—,—,2169,
PLD,35,~ ,28.3%,+0.058,0.72,—,—,—,—,—,2167,
VICI,35,~ ,30.1%,+0.029,0.82,—,—,—,—,—,2169,
JPM,35,~ ,28.6%,+0.070,0.83,—,—,—,—,—,2169,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2169,
VYM,35,~ ,17.4%,+0.064,0.93,—,—,—,—,—,2168,
XLP,35,~ ,15.6%,+0.036,0.93,—,—,—,—,—,2169,
XLU,35,~ ,20.1%,+0.070,0.90,—,—,—,—,—,2169,
XLI,35,~ ,21.3%,+0.063,0.90,—,—,—,—,—,2166,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2169,
IBM,35,~ ,30.1%,+0.040,0.79,—,—,—,—,—,2169,
TXN,35,~ ,33.4%,+0.063,0.82,—,—,—,—,—,2169,
AMD,31,~ ,56.4%,-0.003,0.82,—,—,—,—,—,2169,
AXP,30,~ ,33.4%,+0.002,0.89,—,—,—,—,—,2168,
GWW,30,~ ,28.7%,+0.035,0.95,—,—,—,—,—,2166,
PH,30,~ ,33.4%,+0.052,0.93,—,—,—,—,—,2166,
ADI,30,~ ,34.7%,+0.043,0.92,—,—,—,—,—,2169,
PEP,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
