Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
AFL,53,✓ ,27.2%,-0.065,0.88,—,—,—,—,—,2181,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2181,
AMGN,51,✓ ,25.5%,+0.011,0.91,—,—,—,—,—,2181,
BRK-B,51,✓ ,20.4%,+0.019,0.92,—,—,—,—,—,2181,
V,51,✓ ,25.7%,+0.015,0.92,—,—,—,—,—,2181,
PGR,51,✓ ,26.3%,-0.020,0.95,—,—,—,—,—,2181,
FAST,51,✓ ,27.2%,+0.027,0.95,—,—,—,—,—,2181,
QQQ,51,✓ ,23.9%,+0.020,0.92,—,—,—,—,—,2181,
NNN,50,✓ ,29.7%,+0.018,0.42,—,—,—,—,—,2181,
COLD,50,✓ ,32.2%,+0.058,0.14,—,—,—,—,—,2169,
WFC,50,✓ ,33.9%,+0.058,0.45,—,—,—,—,—,2181,
USB,50,✓ ,32.1%,+0.046,0.16,—,—,—,—,—,2181,
META,50,✓ ,41.9%,+0.005,0.65,—,—,—,—,—,2181,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.000,0.75,—,—,—,—,—,2181,
XEL,48,~ ,22.8%,+0.031,0.70,—,—,—,—,—,2181,
PPL,48,~ ,23.9%,-0.004,0.71,—,—,—,—,—,2181,
HON,48,~ ,25.3%,+0.031,0.77,—,—,—,—,—,2181,
FE,47,~ ,25.9%,+0.084,0.63,—,—,—,—,—,2181,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2181,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.020,0.49,—,—,—,—,—,2181,
COIN,46,~ ,84.2%,-0.009,0.09,—,—,—,—,—,1356,
PEG,43,~ ,22.8%,+0.064,0.87,—,—,—,—,—,2181,
CI,43,~ ,32.3%,+0.001,0.77,—,—,—,—,—,2181,
TRV,43,~ ,26.2%,+0.063,0.87,—,—,—,—,—,2181,
CB,43,~ ,25.2%,+0.086,0.91,—,—,—,—,—,2181,
ITW,43,~ ,25.0%,+0.044,0.88,—,—,—,—,—,2181,
DOV,43,~ ,27.7%,+0.039,0.87,—,—,—,—,—,2181,
ROK,43,~ ,33.1%,-0.003,0.80,—,—,—,—,—,2181,
WM,43,~ ,20.7%,+0.061,0.95,—,—,—,—,—,2181,
RSG,43,~ ,20.3%,+0.080,0.96,—,—,—,—,—,2181,
XLV,43,~ ,17.5%,+0.048,0.91,—,—,—,—,—,2181,
QCOM,43,~ ,41.2%,-0.017,0.76,—,—,—,—,—,2181,
BSX,42,~ ,29.0%,+0.036,0.69,—,—,—,—,—,2181,
BAC,42,~ ,31.4%,+0.050,0.65,—,—,—,—,—,2181,
EXC,40,~ ,24.8%,+0.118,0.81,—,—,—,—,—,2181,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2181,
STAG,40,~ ,27.6%,+0.110,0.79,—,—,—,—,—,2181,
XLF,40,~ ,23.1%,+0.051,0.85,—,—,—,—,—,2181,
MA,38,~ ,28.3%,-0.015,0.91,—,—,—,—,—,2181,
EMR,38,~ ,30.8%,+0.016,0.86,—,—,—,—,—,2181,
CTAS,38,~ ,28.0%,+0.022,0.95,—,—,—,—,—,2181,
AAPL,38,~ ,30.5%,+0.009,0.90,—,—,—,—,—,2181,
MSFT,38,~ ,29.1%,+0.027,0.91,—,—,—,—,—,2181,
GOOGL,38,~ ,31.1%,-0.001,0.88,—,—,—,—,—,2181,
ETH-USD,38,~ ,70.1%,+0.002,0.58,—,—,—,—,—,3169,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2181,
SO,35,~ ,22.9%,+0.055,0.95,—,—,—,—,—,2181,
DUK,35,~ ,21.4%,+0.065,0.90,—,—,—,—,—,2181,
SRE,35,~ ,26.4%,+0.055,0.86,—,—,—,—,—,2181,
PLD,35,~ ,28.3%,+0.059,0.72,—,—,—,—,—,2181,
VICI,35,~ ,30.0%,+0.028,0.82,—,—,—,—,—,2181,
JPM,35,~ ,28.6%,+0.069,0.84,—,—,—,—,—,2181,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2181,
XLP,35,~ ,15.6%,+0.033,0.94,—,—,—,—,—,2181,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2181,
XLI,35,~ ,21.2%,+0.061,0.90,—,—,—,—,—,2181,
XLU,35,~ ,20.1%,+0.070,0.90,—,—,—,—,—,2181,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2181,
TXN,35,~ ,33.4%,+0.061,0.82,—,—,—,—,—,2181,
IBM,35,~ ,30.1%,+0.040,0.79,—,—,—,—,—,2181,
AMD,31,~ ,56.3%,-0.005,0.82,—,—,—,—,—,2181,
AXP,30,~ ,33.3%,+0.004,0.89,—,—,—,—,—,2181,
GWW,30,~ ,28.7%,+0.033,0.95,—,—,—,—,—,2181,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2181,
ADI,30,~ ,34.6%,+0.042,0.92,—,—,—,—,—,2181,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,27,Histórico insuficiente
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,14,Histórico insuficiente
