Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
DUK,35,~ ,21.5%,+0.067,0.88,—,—,—,—,—,2089,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2089,
BSX,35,~ ,28.5%,+0.037,0.80,—,—,—,—,—,2089,
CB,35,~ ,25.3%,+0.093,0.90,—,—,—,—,—,2089,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2089,
SCHD,35,~ ,18.0%,+0.065,0.90,—,—,—,—,—,2089,
XLP,35,~ ,15.6%,+0.043,0.93,—,—,—,—,—,2089,
XLU,35,~ ,20.3%,+0.070,0.88,—,—,—,—,—,2089,
XLI,35,~ ,21.4%,+0.064,0.89,—,—,—,—,—,2089,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2089,
TXN,35,~ ,32.7%,+0.074,0.80,—,—,—,—,—,2089,
AMD,31,~ ,55.2%,+0.010,0.80,—,—,—,—,—,2089,
AXP,30,~ ,33.7%,+0.002,0.87,—,—,—,—,—,2089,
GWW,30,~ ,28.9%,+0.033,0.94,—,—,—,—,—,2089,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2089,
CTAS,30,~ ,28.0%,+0.025,0.96,—,—,—,—,—,2089,
ADI,30,~ ,34.2%,+0.055,0.93,—,—,—,—,—,2089,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2089,
JPM,27,✗ ,28.9%,+0.071,0.82,—,—,—,—,—,2089,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
