Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
WPC,55,✓ ,27.4%,+0.073,0.44,—,—,—,—,—,2138,
AVB,55,✓ ,26.2%,+0.030,0.41,—,—,—,—,—,2138,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2138,
IWM,55,✓ ,24.5%,+0.050,0.67,—,—,—,—,—,2138,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2138,
AFL,53,✓ ,27.4%,-0.065,0.87,—,—,—,—,—,2138,
ABBV,51,✓ ,27.1%,+0.019,0.91,—,—,—,—,—,2138,
AMGN,51,✓ ,25.5%,+0.012,0.91,—,—,—,—,—,2138,
BRK-B,51,✓ ,20.5%,+0.021,0.92,—,—,—,—,—,2138,
V,51,✓ ,25.8%,+0.017,0.91,—,—,—,—,—,2138,
PGR,51,✓ ,26.0%,-0.018,0.95,—,—,—,—,—,2138,
FAST,51,✓ ,27.3%,+0.027,0.95,—,—,—,—,—,2138,
QQQ,51,✓ ,23.9%,+0.025,0.92,—,—,—,—,—,2138,
ELV,50,✓ ,32.7%,+0.027,0.51,—,—,—,—,—,2138,
NNN,50,✓ ,29.9%,+0.019,0.39,—,—,—,—,—,2138,
COLD,50,✓ ,32.1%,+0.059,0.12,—,—,—,—,—,2126,
WFC,50,✓ ,34.1%,+0.059,0.43,—,—,—,—,—,2138,
USB,50,✓ ,32.3%,+0.047,0.12,—,—,—,—,—,2138,
META,50,✓ ,41.9%,+0.007,0.64,—,—,—,—,—,2138,
INTC,50,✓ ,47.9%,+0.034,0.12,—,—,—,—,—,2138,
ACN,50,✓ ,29.5%,+0.031,0.48,—,—,—,—,—,2138,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.002,0.74,—,—,—,—,—,2138,
HON,48,~ ,25.3%,+0.031,0.76,—,—,—,—,—,2138,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2138,
VNQ,47,~ ,22.1%,+0.056,0.61,—,—,—,—,—,2138,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.3%,+0.021,0.48,—,—,—,—,—,2138,
COIN,46,~ ,84.5%,-0.008,0.09,—,—,—,—,—,1313,
PEG,43,~ ,23.0%,+0.065,0.87,—,—,—,—,—,2138,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2138,
TRV,43,~ ,26.1%,+0.061,0.87,—,—,—,—,—,2138,
CB,43,~ ,25.2%,+0.090,0.91,—,—,—,—,—,2138,
EMR,43,~ ,30.8%,+0.015,0.85,—,—,—,—,—,2138,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2138,
DOV,43,~ ,27.7%,+0.050,0.87,—,—,—,—,—,2138,
ROK,43,~ ,33.2%,+0.001,0.78,—,—,—,—,—,2138,
RSG,43,~ ,20.3%,+0.086,0.96,—,—,—,—,—,2138,
WM,43,~ ,20.7%,+0.069,0.95,—,—,—,—,—,2138,
XLV,43,~ ,17.5%,+0.052,0.90,—,—,—,—,—,2138,
QCOM,43,~ ,41.2%,-0.015,0.75,—,—,—,—,—,2138,
BAC,42,~ ,31.6%,+0.050,0.63,—,—,—,—,—,2138,
EXC,40,~ ,24.9%,+0.120,0.80,—,—,—,—,—,2138,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2138,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2138,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2138,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2138,
AAPL,38,~ ,30.5%,+0.014,0.90,—,—,—,—,—,2138,
MSFT,38,~ ,28.7%,+0.027,0.91,—,—,—,—,—,2138,
GOOGL,38,~ ,31.0%,-0.005,0.88,—,—,—,—,—,2138,
NVDA,38,~ ,50.5%,+0.018,0.92,—,—,—,—,—,2138,
ETH-USD,38,~ ,70.5%,+0.002,0.59,—,—,—,—,—,3110,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2138,
DUK,35,~ ,21.5%,+0.067,0.89,—,—,—,—,—,2138,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2138,
BSX,35,~ ,28.9%,+0.033,0.74,—,—,—,—,—,2138,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2138,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2138,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2138,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2138,
VYM,35,~ ,17.4%,+0.065,0.92,—,—,—,—,—,2138,
XLP,35,~ ,15.6%,+0.039,0.93,—,—,—,—,—,2138,
XLU,35,~ ,20.2%,+0.071,0.89,—,—,—,—,—,2138,
XLI,35,~ ,21.3%,+0.062,0.90,—,—,—,—,—,2138,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2138,
IBM,35,~ ,28.3%,+0.048,0.78,—,—,—,—,—,2138,
TXN,35,~ ,33.3%,+0.064,0.81,—,—,—,—,—,2138,
AMD,31,~ ,56.1%,+0.005,0.81,—,—,—,—,—,2138,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2138,
PH,30,~ ,33.4%,+0.056,0.92,—,—,—,—,—,2138,
GWW,30,~ ,28.8%,+0.034,0.94,—,—,—,—,—,2138,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2138,
ADI,30,~ ,34.7%,+0.045,0.92,—,—,—,—,—,2138,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
