Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
AEP,56,✓ ,22.0%,+0.012,0.80,—,—,—,—,—,2168,
JNJ,56,✓ ,19.7%,+0.005,0.76,—,—,—,—,—,2168,
MRK,56,✓ ,23.8%,+0.007,0.77,—,—,—,—,—,2168,
GLD,56,✓ ,17.0%,-0.012,0.83,—,—,—,—,—,2168,
PEP,55,✓ ,21.0%,+0.051,0.68,—,—,—,—,—,2168,
BTI,55,✓ ,25.2%,+0.034,0.52,—,—,—,—,—,2168,
NEE,55,✓ ,26.9%,+0.078,0.67,—,—,—,—,—,2168,
XEL,55,✓ ,22.8%,+0.031,0.70,—,—,—,—,—,2168,
O,55,✓ ,27.2%,+0.031,0.48,—,—,—,—,—,2168,
WPC,55,✓ ,27.3%,+0.073,0.46,—,—,—,—,—,2168,
AVB,55,✓ ,26.1%,+0.030,0.41,—,—,—,—,—,2167,
MAA,55,✓ ,25.3%,-0.011,0.52,—,—,—,—,—,2168,
IWM,55,✓ ,24.3%,+0.050,0.68,—,—,—,—,—,2168,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2168,
AFL,53,✓ ,27.3%,-0.065,0.88,—,—,—,—,—,2168,
AMGN,51,✓ ,25.5%,+0.012,0.91,—,—,—,—,—,2168,
ABBV,51,✓ ,27.0%,+0.019,0.92,—,—,—,—,—,2167,
BRK-B,51,✓ ,20.4%,+0.019,0.92,—,—,—,—,—,2168,
V,51,✓ ,25.7%,+0.016,0.91,—,—,—,—,—,2168,
PGR,51,✓ ,26.3%,-0.016,0.95,—,—,—,—,—,2168,
QQQ,51,✓ ,23.9%,+0.021,0.92,—,—,—,—,—,2168,
FAST,51,✓ ,27.2%,+0.027,0.95,—,—,—,—,—,2168,
ELV,50,✓ ,32.8%,+0.030,0.50,—,—,—,—,—,2168,
NNN,50,✓ ,29.8%,+0.018,0.41,—,—,—,—,—,2168,
COLD,50,✓ ,32.2%,+0.054,0.13,—,—,—,—,—,2155,
WFC,50,✓ ,34.0%,+0.058,0.45,—,—,—,—,—,2168,
USB,50,✓ ,32.2%,+0.047,0.15,—,—,—,—,—,2168,
META,50,✓ ,42.0%,+0.006,0.65,—,—,—,—,—,2168,
ACN,50,✓ ,29.8%,+0.031,0.41,—,—,—,—,—,2168,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,+0.002,0.75,—,—,—,—,—,2168,
PPL,48,~ ,24.0%,-0.003,0.70,—,—,—,—,—,2168,
HON,48,~ ,25.3%,+0.034,0.77,—,—,—,—,—,2168,
FE,47,~ ,26.0%,+0.085,0.62,—,—,—,—,—,2168,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2168,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.021,0.49,—,—,—,—,—,2168,
COIN,46,~ ,84.0%,-0.009,0.09,—,—,—,—,—,1343,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2168,
CI,43,~ ,32.4%,+0.001,0.77,—,—,—,—,—,2168,
TRV,43,~ ,26.3%,+0.064,0.87,—,—,—,—,—,2168,
CB,43,~ ,25.2%,+0.088,0.91,—,—,—,—,—,2168,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2168,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2168,
ROK,43,~ ,33.2%,-0.004,0.79,—,—,—,—,—,2168,
WM,43,~ ,20.8%,+0.062,0.95,—,—,—,—,—,2168,
RSG,43,~ ,20.3%,+0.082,0.96,—,—,—,—,—,2168,
XLV,43,~ ,17.5%,+0.049,0.91,—,—,—,—,—,2168,
QCOM,43,~ ,41.3%,-0.017,0.76,—,—,—,—,—,2168,
BAC,42,~ ,31.5%,+0.050,0.65,—,—,—,—,—,2168,
EXC,40,~ ,24.8%,+0.119,0.80,—,—,—,—,—,2168,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2168,
STAG,40,~ ,27.6%,+0.110,0.79,—,—,—,—,—,2168,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2168,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2168,
EMR,38,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2168,
CTAS,38,~ ,28.1%,+0.023,0.95,—,—,—,—,—,2168,
GOOGL,38,~ ,31.2%,-0.001,0.88,—,—,—,—,—,2168,
MSFT,38,~ ,29.1%,+0.028,0.91,—,—,—,—,—,2168,
AAPL,38,~ ,30.5%,+0.011,0.90,—,—,—,—,—,2168,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2168,
ETH-USD,38,~ ,70.1%,+0.002,0.58,—,—,—,—,—,3152,
DUK,35,~ ,21.4%,+0.066,0.90,—,—,—,—,—,2168,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2168,
SRE,35,~ ,26.3%,+0.057,0.86,—,—,—,—,—,2168,
BSX,35,~ ,28.9%,+0.035,0.71,—,—,—,—,—,2168,
PLD,35,~ ,28.4%,+0.059,0.72,—,—,—,—,—,2168,
VICI,35,~ ,30.1%,+0.029,0.82,—,—,—,—,—,2168,
JPM,35,~ ,28.6%,+0.070,0.83,—,—,—,—,—,2168,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2168,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2168,
XLP,35,~ ,15.6%,+0.035,0.93,—,—,—,—,—,2168,
XLU,35,~ ,20.1%,+0.070,0.90,—,—,—,—,—,2168,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2168,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2168,
TXN,35,~ ,33.4%,+0.063,0.82,—,—,—,—,—,2168,
IBM,35,~ ,30.1%,+0.041,0.79,—,—,—,—,—,2168,
AMD,31,~ ,56.4%,-0.003,0.82,—,—,—,—,—,2168,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2168,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2168,
GWW,30,~ ,28.7%,+0.034,0.95,—,—,—,—,—,2168,
ADI,30,~ ,34.7%,+0.042,0.92,—,—,—,—,—,2168,
PG,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
