Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.2%,+0.016,0.48,—,—,—,—,—,2090,
COIN,46,~ ,85.1%,-0.008,0.10,—,—,—,—,—,1265,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2090,
CI,43,~ ,32.5%,+0.006,0.78,—,—,—,—,—,2090,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2090,
EMR,43,~ ,30.7%,+0.019,0.84,—,—,—,—,—,2090,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2090,
DOV,43,~ ,27.8%,+0.051,0.86,—,—,—,—,—,2090,
ROK,43,~ ,33.0%,+0.005,0.77,—,—,—,—,—,2090,
WM,43,~ ,20.7%,+0.069,0.95,—,—,—,—,—,2090,
RSG,43,~ ,20.2%,+0.093,0.97,—,—,—,—,—,2090,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2090,
QCOM,43,~ ,39.3%,+0.015,0.74,—,—,—,—,—,2090,
PLD,42,~ ,28.5%,+0.061,0.69,—,—,—,—,—,2090,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2090,
ACN,42,~ ,28.2%,+0.036,0.60,—,—,—,—,—,2090,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2090,
SRE,40,~ ,26.5%,+0.059,0.84,—,—,—,—,—,2090,
ETR,40,~ ,25.4%,+0.056,0.77,—,—,—,—,—,2090,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2090,
XLF,40,~ ,23.5%,+0.052,0.83,—,—,—,—,—,2090,
MA,38,~ ,28.5%,-0.013,0.91,—,—,—,—,—,2090,
AAPL,38,~ ,30.6%,+0.018,0.90,—,—,—,—,—,2090,
MSFT,38,~ ,28.6%,+0.024,0.92,—,—,—,—,—,2090,
GOOGL,38,~ ,30.8%,-0.003,0.88,—,—,—,—,—,2090,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2090,
ETH-USD,38,~ ,71.0%,+0.002,0.61,—,—,—,—,—,3039,
DUK,35,~ ,21.5%,+0.067,0.88,—,—,—,—,—,2090,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2090,
BSX,35,~ ,28.5%,+0.039,0.80,—,—,—,—,—,2090,
CB,35,~ ,25.3%,+0.093,0.90,—,—,—,—,—,2090,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2090,
SCHD,35,~ ,18.0%,+0.065,0.90,—,—,—,—,—,2090,
XLP,35,~ ,15.6%,+0.043,0.93,—,—,—,—,—,2090,
XLU,35,~ ,20.3%,+0.070,0.88,—,—,—,—,—,2090,
XLI,35,~ ,21.3%,+0.064,0.89,—,—,—,—,—,2090,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2090,
TXN,35,~ ,32.7%,+0.074,0.80,—,—,—,—,—,2090,
AMD,31,~ ,55.2%,+0.010,0.80,—,—,—,—,—,2090,
AXP,30,~ ,33.7%,+0.002,0.87,—,—,—,—,—,2090,
GWW,30,~ ,28.9%,+0.033,0.94,—,—,—,—,—,2090,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2090,
CTAS,30,~ ,28.0%,+0.025,0.96,—,—,—,—,—,2090,
ADI,30,~ ,34.2%,+0.054,0.93,—,—,—,—,—,2090,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2090,
JPM,27,✗ ,28.9%,+0.072,0.82,—,—,—,—,—,2090,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
