Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
NNN,50,✓ ,30.1%,+0.020,0.36,—,—,—,—,—,2099,
COLD,50,✓ ,32.0%,+0.066,0.10,—,—,—,—,—,2087,
WFC,50,✓ ,34.3%,+0.057,0.40,—,—,—,—,—,2099,
USB,50,✓ ,32.4%,+0.049,0.09,—,—,—,—,—,2099,
META,50,✓ ,41.9%,+0.004,0.63,—,—,—,—,—,2099,
INTC,50,✓ ,46.9%,+0.049,0.26,—,—,—,—,—,2099,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.059,0.71,—,—,—,—,—,2099,
WEC,48,~ ,22.9%,+0.004,0.73,—,—,—,—,—,2099,
IBM,48,~ ,27.3%,+0.039,0.77,—,—,—,—,—,2099,
FE,47,~ ,26.2%,+0.087,0.59,—,—,—,—,—,2099,
VNQ,47,~ ,22.2%,+0.057,0.59,—,—,—,—,—,2099,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.017,0.48,—,—,—,—,—,2099,
COIN,46,~ ,84.9%,-0.009,0.10,—,—,—,—,—,1274,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2099,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2099,
TRV,43,~ ,26.2%,+0.063,0.86,—,—,—,—,—,2099,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2099,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2099,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2099,
ROK,43,~ ,33.2%,+0.003,0.77,—,—,—,—,—,2099,
WM,43,~ ,20.7%,+0.071,0.95,—,—,—,—,—,2099,
RSG,43,~ ,20.2%,+0.094,0.97,—,—,—,—,—,2099,
XLV,43,~ ,17.5%,+0.053,0.90,—,—,—,—,—,2099,
QCOM,43,~ ,39.8%,+0.016,0.74,—,—,—,—,—,2099,
PLD,42,~ ,28.5%,+0.061,0.70,—,—,—,—,—,2099,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2099,
ACN,42,~ ,28.2%,+0.035,0.58,—,—,—,—,—,2099,
EXC,40,~ ,25.0%,+0.121,0.79,—,—,—,—,—,2099,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2099,
ETR,40,~ ,25.4%,+0.056,0.77,—,—,—,—,—,2099,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2099,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2099,
MA,38,~ ,28.5%,-0.014,0.91,—,—,—,—,—,2099,
AAPL,38,~ ,30.5%,+0.018,0.90,—,—,—,—,—,2099,
MSFT,38,~ ,28.6%,+0.025,0.92,—,—,—,—,—,2099,
GOOGL,38,~ ,31.0%,-0.003,0.88,—,—,—,—,—,2099,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2099,
ETH-USD,38,~ ,70.9%,+0.002,0.61,—,—,—,—,—,3050,
DUK,35,~ ,21.5%,+0.069,0.89,—,—,—,—,—,2099,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2099,
BSX,35,~ ,28.5%,+0.040,0.79,—,—,—,—,—,2099,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2099,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.066,0.92,—,—,—,—,—,2099,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2099,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2099,
XLU,35,~ ,20.3%,+0.071,0.89,—,—,—,—,—,2099,
XLI,35,~ ,21.4%,+0.064,0.89,—,—,—,—,—,2099,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2099,
TXN,35,~ ,32.7%,+0.080,0.81,—,—,—,—,—,2099,
AMD,31,~ ,55.6%,+0.015,0.81,—,—,—,—,—,2099,
AXP,30,~ ,33.7%,+0.001,0.88,—,—,—,—,—,2099,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2099,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2099,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2099,
ADI,30,~ ,34.2%,+0.056,0.93,—,—,—,—,—,2099,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2099,
JPM,27,✗ ,28.8%,+0.071,0.82,—,—,—,—,—,2099,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
