Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
FE,47,~ ,26.1%,+0.087,0.60,—,—,—,—,—,2129,
VNQ,47,~ ,22.1%,+0.057,0.60,—,—,—,—,—,2129,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.5%,-0.007,0.09,—,—,—,—,—,1304,
SHOP,46,~ ,61.4%,+0.019,0.48,—,—,—,—,—,2129,
PEG,43,~ ,23.0%,+0.067,0.86,—,—,—,—,—,2129,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2129,
TRV,43,~ ,26.2%,+0.061,0.87,—,—,—,—,—,2129,
CB,43,~ ,25.2%,+0.092,0.91,—,—,—,—,—,2129,
EMR,43,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2129,
ITW,43,~ ,25.1%,+0.045,0.87,—,—,—,—,—,2129,
DOV,43,~ ,27.7%,+0.052,0.87,—,—,—,—,—,2129,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2129,
ROK,43,~ ,33.2%,+0.004,0.78,—,—,—,—,—,2129,
RSG,43,~ ,20.2%,+0.089,0.96,—,—,—,—,—,2129,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2129,
QCOM,43,~ ,41.1%,-0.010,0.75,—,—,—,—,—,2129,
ELV,42,~ ,32.6%,+0.030,0.51,—,—,—,—,—,2129,
BAC,42,~ ,31.7%,+0.051,0.63,—,—,—,—,—,2129,
ACN,42,~ ,29.3%,+0.038,0.51,—,—,—,—,—,2129,
EXC,40,~ ,24.9%,+0.121,0.80,—,—,—,—,—,2129,
SRE,40,~ ,26.4%,+0.058,0.85,—,—,—,—,—,2129,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2129,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2129,
XLF,40,~ ,23.3%,+0.053,0.84,—,—,—,—,—,2129,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2129,
GOOGL,38,~ ,31.0%,-0.001,0.88,—,—,—,—,—,2129,
AAPL,38,~ ,30.4%,+0.017,0.90,—,—,—,—,—,2129,
MSFT,38,~ ,28.7%,+0.027,0.91,—,—,—,—,—,2129,
NVDA,38,~ ,50.6%,+0.018,0.92,—,—,—,—,—,2129,
ETH-USD,38,~ ,70.6%,+0.002,0.60,—,—,—,—,—,3096,
DUK,35,~ ,21.4%,+0.068,0.89,—,—,—,—,—,2129,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2129,
BSX,35,~ ,28.9%,+0.035,0.76,—,—,—,—,—,2129,
PLD,35,~ ,28.4%,+0.060,0.71,—,—,—,—,—,2129,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.9%,+0.065,0.91,—,—,—,—,—,2129,
XLP,35,~ ,15.6%,+0.041,0.93,—,—,—,—,—,2129,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2129,
XLI,35,~ ,21.3%,+0.064,0.90,—,—,—,—,—,2129,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2129,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2129,
TXN,35,~ ,33.2%,+0.080,0.81,—,—,—,—,—,2129,
IBM,35,~ ,28.3%,+0.048,0.78,—,—,—,—,—,2129,
AMD,31,~ ,56.0%,+0.009,0.81,—,—,—,—,—,2129,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2129,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2129,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2129,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2129,
ADI,30,~ ,34.6%,+0.054,0.92,—,—,—,—,—,2129,
VICI,27,✗ ,30.2%,+0.031,0.83,—,—,—,—,—,2129,
JPM,27,✗ ,28.8%,+0.070,0.83,—,—,—,—,—,2129,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
