Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
WPC,55,✓ ,27.2%,+0.073,0.47,—,—,—,—,—,2184,
IWM,55,✓ ,24.3%,+0.050,0.69,—,—,—,—,—,2184,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2184,
AFL,53,✓ ,27.2%,-0.065,0.88,—,—,—,—,—,2184,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2184,
AMGN,51,✓ ,25.8%,+0.012,0.91,—,—,—,—,—,2184,
BRK-B,51,✓ ,20.4%,+0.019,0.92,—,—,—,—,—,2184,
V,51,✓ ,25.7%,+0.015,0.92,—,—,—,—,—,2184,
PGR,51,✓ ,26.3%,-0.020,0.95,—,—,—,—,—,2184,
QQQ,51,✓ ,23.8%,+0.021,0.92,—,—,—,—,—,2184,
FAST,51,✓ ,27.2%,+0.027,0.95,—,—,—,—,—,2184,
NNN,50,✓ ,29.7%,+0.018,0.42,—,—,—,—,—,2184,
COLD,50,✓ ,32.2%,+0.058,0.14,—,—,—,—,—,2172,
USB,50,✓ ,32.1%,+0.046,0.16,—,—,—,—,—,2184,
WFC,50,✓ ,33.9%,+0.058,0.46,—,—,—,—,—,2184,
META,50,✓ ,41.9%,+0.006,0.66,—,—,—,—,—,2184,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.000,0.75,—,—,—,—,—,2184,
XEL,48,~ ,22.8%,+0.031,0.70,—,—,—,—,—,2184,
PPL,48,~ ,23.9%,-0.004,0.71,—,—,—,—,—,2184,
HON,48,~ ,25.3%,+0.032,0.77,—,—,—,—,—,2184,
FE,47,~ ,25.9%,+0.084,0.63,—,—,—,—,—,2184,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2184,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.1%,-0.009,0.09,—,—,—,—,—,1359,
SHOP,46,~ ,61.4%,+0.022,0.50,—,—,—,—,—,2184,
PEG,43,~ ,22.8%,+0.064,0.87,—,—,—,—,—,2184,
CI,43,~ ,32.3%,+0.001,0.77,—,—,—,—,—,2184,
CB,43,~ ,25.2%,+0.086,0.91,—,—,—,—,—,2184,
TRV,43,~ ,26.2%,+0.063,0.87,—,—,—,—,—,2184,
DOV,43,~ ,27.7%,+0.039,0.87,—,—,—,—,—,2184,
ITW,43,~ ,25.0%,+0.045,0.88,—,—,—,—,—,2184,
ROK,43,~ ,33.1%,-0.003,0.80,—,—,—,—,—,2184,
WM,43,~ ,20.7%,+0.061,0.95,—,—,—,—,—,2184,
RSG,43,~ ,20.2%,+0.081,0.96,—,—,—,—,—,2184,
XLV,43,~ ,17.5%,+0.048,0.91,—,—,—,—,—,2184,
QCOM,43,~ ,41.2%,-0.017,0.76,—,—,—,—,—,2184,
BSX,42,~ ,29.1%,+0.033,0.69,—,—,—,—,—,2184,
BAC,42,~ ,31.4%,+0.050,0.65,—,—,—,—,—,2184,
EXC,40,~ ,24.8%,+0.118,0.81,—,—,—,—,—,2184,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2184,
STAG,40,~ ,27.5%,+0.110,0.79,—,—,—,—,—,2184,
XLF,40,~ ,23.1%,+0.052,0.85,—,—,—,—,—,2184,
MA,38,~ ,28.3%,-0.014,0.91,—,—,—,—,—,2184,
EMR,38,~ ,30.7%,+0.017,0.86,—,—,—,—,—,2184,
CTAS,38,~ ,28.0%,+0.022,0.95,—,—,—,—,—,2184,
AAPL,38,~ ,30.5%,+0.009,0.91,—,—,—,—,—,2184,
MSFT,38,~ ,29.1%,+0.027,0.91,—,—,—,—,—,2184,
GOOGL,38,~ ,31.1%,-0.001,0.89,—,—,—,—,—,2184,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2184,
ETH-USD,38,~ ,70.1%,+0.002,0.58,—,—,—,—,—,3175,
DUK,35,~ ,21.4%,+0.065,0.90,—,—,—,—,—,2184,
SO,35,~ ,22.9%,+0.055,0.95,—,—,—,—,—,2184,
SRE,35,~ ,26.4%,+0.053,0.86,—,—,—,—,—,2184,
PLD,35,~ ,28.3%,+0.059,0.72,—,—,—,—,—,2184,
VICI,35,~ ,30.0%,+0.028,0.82,—,—,—,—,—,2184,
JPM,35,~ ,28.6%,+0.069,0.84,—,—,—,—,—,2184,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2184,
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2184,
XLP,35,~ ,15.6%,+0.033,0.94,—,—,—,—,—,2184,
XLU,35,~ ,20.1%,+0.069,0.90,—,—,—,—,—,2184,
XLI,35,~ ,21.2%,+0.062,0.90,—,—,—,—,—,2184,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2184,
IBM,35,~ ,30.1%,+0.040,0.79,—,—,—,—,—,2184,
TXN,35,~ ,33.3%,+0.061,0.82,—,—,—,—,—,2184,
AMD,31,~ ,56.3%,-0.005,0.82,—,—,—,—,—,2184,
AXP,30,~ ,33.3%,+0.004,0.89,—,—,—,—,—,2184,
GWW,30,~ ,28.7%,+0.033,0.95,—,—,—,—,—,2184,
PH,30,~ ,33.3%,+0.054,0.93,—,—,—,—,—,2184,
ADI,30,~ ,34.6%,+0.041,0.92,—,—,—,—,—,2184,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,15,Histórico insuficiente
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,27,Histórico insuficiente
