Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
DOV,43,~ ,27.7%,+0.039,0.87,—,—,—,—,—,2174,
ROK,43,~ ,33.2%,-0.004,0.79,—,—,—,—,—,2174,
RSG,43,~ ,20.3%,+0.081,0.96,—,—,—,—,—,2174,
WM,43,~ ,20.8%,+0.062,0.95,—,—,—,—,—,2174,
XLV,43,~ ,17.5%,+0.047,0.91,—,—,—,—,—,2174,
QCOM,43,~ ,41.2%,-0.017,0.76,—,—,—,—,—,2174,
BAC,42,~ ,31.5%,+0.050,0.65,—,—,—,—,—,2174,
EXC,40,~ ,24.8%,+0.118,0.81,—,—,—,—,—,2174,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2174,
STAG,40,~ ,27.6%,+0.110,0.79,—,—,—,—,—,2174,
XLF,40,~ ,23.2%,+0.052,0.85,—,—,—,—,—,2174,
MA,38,~ ,28.3%,-0.014,0.90,—,—,—,—,—,2174,
EMR,38,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2174,
CTAS,38,~ ,28.1%,+0.022,0.95,—,—,—,—,—,2174,
MSFT,38,~ ,29.1%,+0.027,0.91,—,—,—,—,—,2174,
AAPL,38,~ ,30.5%,+0.010,0.90,—,—,—,—,—,2174,
GOOGL,38,~ ,31.1%,-0.001,0.88,—,—,—,—,—,2174,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2174,
ETH-USD,38,~ ,70.2%,+0.002,0.58,—,—,—,—,—,3160,
DUK,35,~ ,21.4%,+0.065,0.90,—,—,—,—,—,2174,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2174,
SRE,35,~ ,26.4%,+0.056,0.86,—,—,—,—,—,2174,
BSX,35,~ ,29.0%,+0.034,0.70,—,—,—,—,—,2174,
PLD,35,~ ,28.3%,+0.059,0.72,—,—,—,—,—,2174,
VICI,35,~ ,30.1%,+0.028,0.82,—,—,—,—,—,2174,
JPM,35,~ ,28.6%,+0.070,0.84,—,—,—,—,—,2174,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2174,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2174,
XLP,35,~ ,15.6%,+0.033,0.93,—,—,—,—,—,2174,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2174,
XLU,35,~ ,20.1%,+0.070,0.90,—,—,—,—,—,2174,
IBM,35,~ ,30.1%,+0.041,0.79,—,—,—,—,—,2174,
TXN,35,~ ,33.4%,+0.062,0.82,—,—,—,—,—,2174,
XLI,35,~ ,21.2%,+0.061,0.90,—,—,—,—,—,2174,
AMD,31,~ ,56.3%,-0.004,0.82,—,—,—,—,—,2174,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2174,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2174,
GWW,30,~ ,28.7%,+0.034,0.95,—,—,—,—,—,2174,
ADI,30,~ ,34.6%,+0.043,0.92,—,—,—,—,—,2174,
CL,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,15,Histórico insuficiente
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,27,Histórico insuficiente
