Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
JNJ,56,✓ ,19.7%,+0.009,0.76,—,—,—,—,—,2145,
MRK,56,✓ ,23.8%,+0.007,0.76,—,—,—,—,—,2145,
GLD,56,✓ ,16.9%,-0.014,0.82,—,—,—,—,—,2145,
PEP,55,✓ ,21.0%,+0.052,0.70,—,—,—,—,—,2145,
BTI,55,✓ ,25.1%,+0.037,0.50,—,—,—,—,—,2145,
NEE,55,✓ ,27.0%,+0.078,0.66,—,—,—,—,—,2145,
XEL,55,✓ ,22.9%,+0.033,0.69,—,—,—,—,—,2145,
PPL,55,✓ ,24.0%,-0.002,0.70,—,—,—,—,—,2145,
O,55,✓ ,27.3%,+0.031,0.47,—,—,—,—,—,2145,
WPC,55,✓ ,27.4%,+0.073,0.44,—,—,—,—,—,2145,
AVB,55,✓ ,26.2%,+0.032,0.41,—,—,—,—,—,2145,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2145,
IWM,55,✓ ,24.4%,+0.050,0.67,—,—,—,—,—,2145,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2145,
AFL,53,✓ ,27.4%,-0.065,0.87,—,—,—,—,—,2145,
ABBV,51,✓ ,27.1%,+0.018,0.91,—,—,—,—,—,2145,
AMGN,51,✓ ,25.5%,+0.011,0.91,—,—,—,—,—,2145,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2145,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2145,
PGR,51,✓ ,26.3%,-0.018,0.95,—,—,—,—,—,2145,
FAST,51,✓ ,27.3%,+0.028,0.95,—,—,—,—,—,2145,
QQQ,51,✓ ,23.9%,+0.022,0.92,—,—,—,—,—,2145,
ELV,50,✓ ,32.8%,+0.027,0.51,—,—,—,—,—,2145,
NNN,50,✓ ,29.9%,+0.018,0.39,—,—,—,—,—,2145,
COLD,50,✓ ,32.1%,+0.060,0.12,—,—,—,—,—,2133,
WFC,50,✓ ,34.1%,+0.059,0.43,—,—,—,—,—,2145,
USB,50,✓ ,32.3%,+0.047,0.13,—,—,—,—,—,2145,
META,50,✓ ,41.9%,+0.006,0.64,—,—,—,—,—,2145,
INTC,50,✓ ,48.0%,+0.030,0.10,—,—,—,—,—,2145,
ACN,50,✓ ,29.6%,+0.030,0.45,—,—,—,—,—,2145,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2145,
HON,48,~ ,25.2%,+0.032,0.76,—,—,—,—,—,2145,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2145,
VNQ,47,~ ,22.1%,+0.057,0.61,—,—,—,—,—,2145,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.3%,-0.008,0.09,—,—,—,—,—,1320,
SHOP,46,~ ,61.3%,+0.022,0.48,—,—,—,—,—,2145,
PEG,43,~ ,22.9%,+0.066,0.87,—,—,—,—,—,2145,
CI,43,~ ,32.4%,+0.002,0.77,—,—,—,—,—,2145,
TRV,43,~ ,26.1%,+0.062,0.87,—,—,—,—,—,2145,
CB,43,~ ,25.3%,+0.087,0.91,—,—,—,—,—,2145,
EMR,43,~ ,30.7%,+0.014,0.85,—,—,—,—,—,2145,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2145,
DOV,43,~ ,27.7%,+0.049,0.87,—,—,—,—,—,2145,
ROK,43,~ ,33.2%,-0.001,0.79,—,—,—,—,—,2145,
WM,43,~ ,20.8%,+0.067,0.95,—,—,—,—,—,2145,
RSG,43,~ ,20.3%,+0.083,0.96,—,—,—,—,—,2145,
XLV,43,~ ,17.5%,+0.051,0.90,—,—,—,—,—,2145,
QCOM,43,~ ,41.2%,-0.016,0.76,—,—,—,—,—,2145,
BAC,42,~ ,31.6%,+0.050,0.63,—,—,—,—,—,2145,
EXC,40,~ ,24.9%,+0.120,0.80,—,—,—,—,—,2145,
ETR,40,~ ,25.3%,+0.058,0.78,—,—,—,—,—,2145,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2145,
XLF,40,~ ,23.3%,+0.053,0.84,—,—,—,—,—,2145,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2145,
AAPL,38,~ ,30.5%,+0.015,0.90,—,—,—,—,—,2145,
GOOGL,38,~ ,31.0%,-0.005,0.88,—,—,—,—,—,2145,
MSFT,38,~ ,28.7%,+0.026,0.91,—,—,—,—,—,2145,
NVDA,38,~ ,50.5%,+0.018,0.93,—,—,—,—,—,2145,
ETH-USD,38,~ ,70.4%,+0.002,0.59,—,—,—,—,—,3119,
DUK,35,~ ,21.5%,+0.067,0.89,—,—,—,—,—,2145,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2145,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2145,
BSX,35,~ ,29.0%,+0.032,0.73,—,—,—,—,—,2145,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2145,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2145,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2145,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.92,—,—,—,—,—,2145,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2145,
XLP,35,~ ,15.6%,+0.037,0.93,—,—,—,—,—,2145,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2145,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2145,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2145,
IBM,35,~ ,30.1%,+0.035,0.78,—,—,—,—,—,2145,
TXN,35,~ ,33.4%,+0.061,0.81,—,—,—,—,—,2145,
AMD,31,~ ,56.1%,+0.001,0.82,—,—,—,—,—,2145,
AXP,30,~ ,33.5%,+0.003,0.88,—,—,—,—,—,2145,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2145,
GWW,30,~ ,28.8%,+0.035,0.94,—,—,—,—,—,2145,
CTAS,30,~ ,28.2%,+0.025,0.95,—,—,—,—,—,2145,
ADI,30,~ ,34.7%,+0.043,0.92,—,—,—,—,—,2145,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
