Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
WFC,50,✓ ,33.9%,+0.058,0.45,—,—,—,—,—,2179,
USB,50,✓ ,32.1%,+0.046,0.16,—,—,—,—,—,2179,
META,50,✓ ,41.9%,+0.006,0.65,—,—,—,—,—,2179,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.000,0.75,—,—,—,—,—,2179,
PPL,48,~ ,23.9%,-0.004,0.71,—,—,—,—,—,2179,
HON,48,~ ,25.3%,+0.031,0.77,—,—,—,—,—,2179,
FE,47,~ ,25.9%,+0.084,0.63,—,—,—,—,—,2179,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2179,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.020,0.49,—,—,—,—,—,2179,
COIN,46,~ ,84.1%,-0.011,0.09,—,—,—,—,—,1354,
PEG,43,~ ,22.8%,+0.064,0.87,—,—,—,—,—,2179,
CI,43,~ ,32.4%,+0.001,0.77,—,—,—,—,—,2179,
TRV,43,~ ,26.2%,+0.063,0.87,—,—,—,—,—,2179,
CB,43,~ ,25.2%,+0.087,0.91,—,—,—,—,—,2179,
ITW,43,~ ,25.0%,+0.044,0.88,—,—,—,—,—,2179,
DOV,43,~ ,27.7%,+0.039,0.87,—,—,—,—,—,2179,
ROK,43,~ ,33.1%,-0.003,0.80,—,—,—,—,—,2179,
RSG,43,~ ,20.3%,+0.081,0.96,—,—,—,—,—,2179,
WM,43,~ ,20.7%,+0.062,0.95,—,—,—,—,—,2179,
XLV,43,~ ,17.5%,+0.048,0.91,—,—,—,—,—,2179,
QCOM,43,~ ,41.2%,-0.017,0.76,—,—,—,—,—,2179,
BSX,42,~ ,29.0%,+0.034,0.70,—,—,—,—,—,2179,
BAC,42,~ ,31.4%,+0.051,0.65,—,—,—,—,—,2179,
EXC,40,~ ,24.8%,+0.118,0.81,—,—,—,—,—,2179,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2179,
STAG,40,~ ,27.6%,+0.110,0.79,—,—,—,—,—,2179,
XLF,40,~ ,23.1%,+0.052,0.85,—,—,—,—,—,2179,
MA,38,~ ,28.3%,-0.015,0.90,—,—,—,—,—,2179,
EMR,38,~ ,30.8%,+0.017,0.86,—,—,—,—,—,2179,
CTAS,38,~ ,28.1%,+0.022,0.95,—,—,—,—,—,2179,
MSFT,38,~ ,29.1%,+0.027,0.91,—,—,—,—,—,2179,
AAPL,38,~ ,30.5%,+0.010,0.90,—,—,—,—,—,2179,
GOOGL,38,~ ,31.1%,-0.001,0.88,—,—,—,—,—,2179,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2179,
ETH-USD,38,~ ,70.2%,+0.002,0.58,—,—,—,—,—,3167,
DUK,35,~ ,21.4%,+0.065,0.90,—,—,—,—,—,2179,
SO,35,~ ,23.0%,+0.055,0.95,—,—,—,—,—,2179,
SRE,35,~ ,26.4%,+0.055,0.86,—,—,—,—,—,2179,
PLD,35,~ ,28.3%,+0.059,0.72,—,—,—,—,—,2179,
VICI,35,~ ,30.0%,+0.028,0.82,—,—,—,—,—,2179,
JPM,35,~ ,28.6%,+0.070,0.84,—,—,—,—,—,2179,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2179,
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2179,
XLP,35,~ ,15.6%,+0.033,0.93,—,—,—,—,—,2179,
XLU,35,~ ,20.1%,+0.070,0.90,—,—,—,—,—,2179,
XLI,35,~ ,21.2%,+0.061,0.90,—,—,—,—,—,2179,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2179,
IBM,35,~ ,30.1%,+0.040,0.79,—,—,—,—,—,2179,
TXN,35,~ ,33.4%,+0.062,0.82,—,—,—,—,—,2179,
AMD,31,~ ,56.3%,-0.004,0.82,—,—,—,—,—,2179,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2179,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2179,
GWW,30,~ ,28.7%,+0.033,0.95,—,—,—,—,—,2179,
ADI,30,~ ,34.6%,+0.042,0.92,—,—,—,—,—,2179,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,27,Histórico insuficiente
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,15,Histórico insuficiente
