Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2121,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2121,
V,51,✓ ,25.8%,+0.016,0.91,—,—,—,—,—,2121,
PGR,51,✓ ,26.0%,-0.017,0.95,—,—,—,—,—,2121,
FAST,51,✓ ,27.3%,+0.027,0.94,—,—,—,—,—,2121,
QQQ,51,✓ ,23.9%,+0.028,0.92,—,—,—,—,—,2121,
NNN,50,✓ ,30.0%,+0.020,0.38,—,—,—,—,—,2121,
COLD,50,✓ ,32.1%,+0.060,0.11,—,—,—,—,—,2109,
WFC,50,✓ ,34.2%,+0.058,0.41,—,—,—,—,—,2121,
USB,50,✓ ,32.4%,+0.047,0.11,—,—,—,—,—,2121,
META,50,✓ ,41.8%,+0.004,0.64,—,—,—,—,—,2121,
INTC,50,✓ ,47.3%,+0.036,0.17,—,—,—,—,—,2121,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.061,0.71,—,—,—,—,—,2121,
WEC,48,~ ,22.8%,+0.004,0.74,—,—,—,—,—,2121,
HON,48,~ ,25.0%,+0.031,0.76,—,—,—,—,—,2121,
FE,47,~ ,26.1%,+0.087,0.60,—,—,—,—,—,2121,
VNQ,47,~ ,22.1%,+0.057,0.60,—,—,—,—,—,2121,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.018,0.48,—,—,—,—,—,2121,
COIN,46,~ ,84.7%,-0.007,0.10,—,—,—,—,—,1296,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2121,
CI,43,~ ,32.5%,+0.003,0.77,—,—,—,—,—,2121,
CB,43,~ ,25.2%,+0.092,0.91,—,—,—,—,—,2121,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2121,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2121,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2121,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2121,
ROK,43,~ ,33.1%,+0.003,0.78,—,—,—,—,—,2121,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2121,
RSG,43,~ ,20.2%,+0.089,0.97,—,—,—,—,—,2121,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2121,
QCOM,43,~ ,40.9%,-0.007,0.75,—,—,—,—,—,2121,
ELV,42,~ ,32.6%,+0.030,0.51,—,—,—,—,—,2121,
BAC,42,~ ,31.7%,+0.050,0.62,—,—,—,—,—,2121,
ACN,42,~ ,28.5%,+0.033,0.53,—,—,—,—,—,2121,
EXC,40,~ ,24.9%,+0.121,0.79,—,—,—,—,—,2121,
SRE,40,~ ,26.5%,+0.057,0.85,—,—,—,—,—,2121,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2121,
STAG,40,~ ,27.7%,+0.112,0.78,—,—,—,—,—,2121,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2121,
MA,38,~ ,28.5%,-0.014,0.90,—,—,—,—,—,2121,
AAPL,38,~ ,30.5%,+0.018,0.90,—,—,—,—,—,2121,
GOOGL,38,~ ,31.0%,-0.001,0.88,—,—,—,—,—,2121,
MSFT,38,~ ,28.6%,+0.025,0.91,—,—,—,—,—,2121,
NVDA,38,~ ,50.7%,+0.018,0.92,—,—,—,—,—,2121,
ETH-USD,38,~ ,70.7%,+0.002,0.60,—,—,—,—,—,3083,
DUK,35,~ ,21.5%,+0.069,0.89,—,—,—,—,—,2121,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2121,
BSX,35,~ ,28.9%,+0.035,0.77,—,—,—,—,—,2121,
PLD,35,~ ,28.4%,+0.059,0.70,—,—,—,—,—,2121,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2121,
SCHD,35,~ ,17.9%,+0.065,0.91,—,—,—,—,—,2121,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2121,
XLP,35,~ ,15.6%,+0.043,0.93,—,—,—,—,—,2121,
XLI,35,~ ,21.3%,+0.063,0.90,—,—,—,—,—,2121,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2121,
IBM,35,~ ,28.2%,+0.048,0.78,—,—,—,—,—,2121,
TXN,35,~ ,32.9%,+0.081,0.81,—,—,—,—,—,2121,
AMD,31,~ ,55.8%,+0.010,0.81,—,—,—,—,—,2121,
AXP,30,~ ,33.6%,+0.001,0.88,—,—,—,—,—,2121,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2121,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2121,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2121,
ADI,30,~ ,34.4%,+0.056,0.92,—,—,—,—,—,2121,
VICI,27,✗ ,30.2%,+0.031,0.83,—,—,—,—,—,2121,
JPM,27,✗ ,28.8%,+0.070,0.82,—,—,—,—,—,2121,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
