Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
XLP,35,~ ,15.6%,+0.033,0.94,—,—,—,—,—,2183,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2183,
XLI,35,~ ,21.2%,+0.062,0.90,—,—,—,—,—,2183,
IBM,35,~ ,30.1%,+0.040,0.79,—,—,—,—,—,2183,
TXN,35,~ ,33.3%,+0.061,0.82,—,—,—,—,—,2183,
AMD,31,~ ,56.3%,-0.005,0.82,—,—,—,—,—,2183,
AXP,30,~ ,33.3%,+0.004,0.89,—,—,—,—,—,2183,
GWW,30,~ ,28.7%,+0.033,0.95,—,—,—,—,—,2183,
PH,30,~ ,33.3%,+0.054,0.93,—,—,—,—,—,2183,
ADI,30,~ ,34.6%,+0.041,0.92,—,—,—,—,—,2183,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,14,Histórico insuficiente
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,27,Histórico insuficiente
