Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
D,55,✓ ,25.1%,+0.065,0.01,—,—,—,—,—,2126,
XEL,55,✓ ,22.9%,+0.032,0.68,—,—,—,—,—,2126,
PPL,55,✓ ,24.0%,-0.002,0.69,—,—,—,—,—,2126,
O,55,✓ ,27.3%,+0.032,0.46,—,—,—,—,—,2127,
WPC,55,✓ ,27.5%,+0.074,0.43,—,—,—,—,—,2126,
AVB,55,✓ ,26.2%,+0.030,0.41,—,—,—,—,—,2126,
MAA,55,✓ ,25.4%,-0.010,0.52,—,—,—,—,—,2126,
IWM,55,✓ ,24.5%,+0.051,0.67,—,—,—,—,—,2127,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2127,
AFL,53,✓ ,27.4%,-0.064,0.87,—,—,—,—,—,2126,
ABBV,51,✓ ,26.9%,+0.021,0.91,—,—,—,—,—,2127,
AMGN,51,✓ ,25.5%,+0.012,0.90,—,—,—,—,—,2127,
BRK-B,51,✓ ,20.5%,+0.021,0.92,—,—,—,—,—,2127,
V,51,✓ ,25.8%,+0.017,0.91,—,—,—,—,—,2127,
PGR,51,✓ ,26.0%,-0.017,0.95,—,—,—,—,—,2126,
FAST,51,✓ ,27.3%,+0.028,0.94,—,—,—,—,—,2127,
NNN,50,✓ ,29.9%,+0.020,0.38,—,—,—,—,—,2126,
COLD,50,✓ ,32.0%,+0.062,0.11,—,—,—,—,—,2114,
WFC,50,✓ ,34.1%,+0.059,0.42,—,—,—,—,—,2127,
USB,50,✓ ,32.4%,+0.048,0.11,—,—,—,—,—,2126,
META,50,✓ ,41.8%,+0.005,0.64,—,—,—,—,—,2127,
INTC,50,✓ ,47.6%,+0.038,0.15,—,—,—,—,—,2127,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.059,0.70,—,—,—,—,—,2127,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2126,
FE,47,~ ,26.1%,+0.086,0.60,—,—,—,—,—,2126,
VNQ,47,~ ,22.1%,+0.058,0.60,—,—,—,—,—,2126,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.019,0.48,—,—,—,—,—,2127,
COIN,46,~ ,84.6%,-0.006,0.10,—,—,—,—,—,1302,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2126,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2126,
CB,43,~ ,25.2%,+0.092,0.91,—,—,—,—,—,2126,
TRV,43,~ ,26.2%,+0.061,0.87,—,—,—,—,—,2126,
ITW,43,~ ,25.1%,+0.045,0.87,—,—,—,—,—,2126,
DOV,43,~ ,27.7%,+0.052,0.87,—,—,—,—,—,2126,
EMR,43,~ ,30.8%,+0.017,0.85,—,—,—,—,—,2127,
ROK,43,~ ,33.1%,+0.004,0.78,—,—,—,—,—,2126,
RSG,43,~ ,20.2%,+0.089,0.96,—,—,—,—,—,2126,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2126,
QQQ,43,~ ,23.9%,+0.030,0.92,—,—,—,—,—,2127,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2127,
QCOM,43,~ ,41.0%,-0.007,0.75,—,—,—,—,—,2127,
ELV,42,~ ,32.6%,+0.030,0.51,—,—,—,—,—,2126,
BAC,42,~ ,31.7%,+0.050,0.63,—,—,—,—,—,2127,
ACN,42,~ ,29.3%,+0.040,0.52,—,—,—,—,—,2127,
EXC,40,~ ,24.9%,+0.121,0.79,—,—,—,—,—,2126,
SRE,40,~ ,26.4%,+0.058,0.85,—,—,—,—,—,2126,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2126,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2126,
XLF,40,~ ,23.3%,+0.052,0.83,—,—,—,—,—,2127,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2126,
AAPL,38,~ ,30.4%,+0.017,0.90,—,—,—,—,—,2127,
MSFT,38,~ ,28.6%,+0.026,0.91,—,—,—,—,—,2127,
GOOGL,38,~ ,30.9%,-0.001,0.88,—,—,—,—,—,2127,
ETH-USD,38,~ ,70.7%,+0.002,0.60,—,—,—,—,—,3091,
NVDA,38,~ ,50.6%,+0.019,0.92,—,—,—,—,—,2127,
DUK,35,~ ,21.5%,+0.068,0.89,—,—,—,—,—,2126,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2126,
BSX,35,~ ,28.9%,+0.035,0.76,—,—,—,—,—,2127,
PLD,35,~ ,28.4%,+0.060,0.70,—,—,—,—,—,2126,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.9%,+0.065,0.91,—,—,—,—,—,2127,
XLP,35,~ ,15.6%,+0.042,0.93,—,—,—,—,—,2126,
XLI,35,~ ,21.3%,+0.064,0.90,—,—,—,—,—,2127,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2127,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2127,
IBM,35,~ ,28.2%,+0.049,0.78,—,—,—,—,—,2127,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2127,
TXN,35,~ ,33.0%,+0.084,0.81,—,—,—,—,—,2127,
AMD,31,~ ,55.9%,+0.010,0.81,—,—,—,—,—,2127,
AXP,30,~ ,33.6%,+0.002,0.88,—,—,—,—,—,2127,
PH,30,~ ,33.5%,+0.057,0.92,—,—,—,—,—,2126,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2126,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2127,
ADI,30,~ ,34.5%,+0.056,0.92,—,—,—,—,—,2127,
VICI,27,✗ ,30.2%,+0.031,0.83,—,—,—,—,—,2127,
JPM,27,✗ ,28.8%,+0.070,0.83,—,—,—,—,—,2127,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
