Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,+0.002,0.75,—,—,—,—,—,2161,
PPL,48,~ ,24.0%,-0.004,0.70,—,—,—,—,—,2161,
HON,48,~ ,25.3%,+0.034,0.77,—,—,—,—,—,2161,
FE,47,~ ,26.0%,+0.085,0.62,—,—,—,—,—,2161,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2161,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.022,0.49,—,—,—,—,—,2161,
COIN,46,~ ,84.2%,-0.008,0.09,—,—,—,—,—,1336,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2161,
CI,43,~ ,32.4%,+0.000,0.77,—,—,—,—,—,2161,
CB,43,~ ,25.3%,+0.088,0.91,—,—,—,—,—,2161,
TRV,43,~ ,26.3%,+0.064,0.87,—,—,—,—,—,2161,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2161,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2161,
ROK,43,~ ,33.2%,-0.001,0.79,—,—,—,—,—,2161,
WM,43,~ ,20.8%,+0.063,0.95,—,—,—,—,—,2161,
RSG,43,~ ,20.3%,+0.082,0.96,—,—,—,—,—,2161,
XLV,43,~ ,17.5%,+0.049,0.90,—,—,—,—,—,2161,
QCOM,43,~ ,41.3%,-0.018,0.76,—,—,—,—,—,2161,
BAC,42,~ ,31.5%,+0.050,0.64,—,—,—,—,—,2161,
EXC,40,~ ,24.9%,+0.119,0.80,—,—,—,—,—,2161,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2161,
STAG,40,~ ,27.7%,+0.111,0.79,—,—,—,—,—,2161,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2161,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2161,
EMR,38,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2161,
CTAS,38,~ ,28.1%,+0.023,0.95,—,—,—,—,—,2161,
AAPL,38,~ ,30.6%,+0.011,0.90,—,—,—,—,—,2161,
MSFT,38,~ ,29.2%,+0.027,0.91,—,—,—,—,—,2161,
GOOGL,38,~ ,31.2%,-0.001,0.88,—,—,—,—,—,2161,
ETH-USD,38,~ ,70.2%,+0.002,0.59,—,—,—,—,—,3141,
NVDA,38,~ ,50.5%,+0.016,0.93,—,—,—,—,—,2161,
DUK,35,~ ,21.4%,+0.065,0.90,—,—,—,—,—,2161,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2161,
SRE,35,~ ,26.3%,+0.057,0.86,—,—,—,—,—,2161,
BSX,35,~ ,29.0%,+0.035,0.71,—,—,—,—,—,2161,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2161,
VICI,35,~ ,30.1%,+0.028,0.82,—,—,—,—,—,2161,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2161,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2161,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2161,
XLP,35,~ ,15.6%,+0.036,0.93,—,—,—,—,—,2161,
XLU,35,~ ,20.2%,+0.071,0.90,—,—,—,—,—,2161,
DIA,35,~ ,18.8%,+0.068,0.93,—,—,—,—,—,2161,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2161,
TXN,35,~ ,33.4%,+0.062,0.81,—,—,—,—,—,2161,
IBM,35,~ ,30.1%,+0.041,0.78,—,—,—,—,—,2161,
AMD,31,~ ,56.4%,-0.003,0.82,—,—,—,—,—,2161,
AXP,30,~ ,33.5%,+0.004,0.89,—,—,—,—,—,2161,
GWW,30,~ ,28.8%,+0.035,0.95,—,—,—,—,—,2161,
PH,30,~ ,33.4%,+0.056,0.93,—,—,—,—,—,2161,
ADI,30,~ ,34.7%,+0.042,0.92,—,—,—,—,—,2161,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
