Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
COIN,46,~ ,84.3%,-0.007,0.09,—,—,—,—,—,1326,
PEG,43,~ ,22.9%,+0.065,0.87,—,—,—,—,—,2151,
CI,43,~ ,32.4%,+0.002,0.77,—,—,—,—,—,2151,
CB,43,~ ,25.3%,+0.090,0.91,—,—,—,—,—,2151,
TRV,43,~ ,26.3%,+0.066,0.87,—,—,—,—,—,2151,
ITW,43,~ ,25.1%,+0.043,0.88,—,—,—,—,—,2151,
DOV,43,~ ,27.8%,+0.045,0.87,—,—,—,—,—,2151,
ROK,43,~ ,33.1%,-0.000,0.79,—,—,—,—,—,2151,
RSG,43,~ ,20.3%,+0.084,0.96,—,—,—,—,—,2151,
WM,43,~ ,20.8%,+0.067,0.95,—,—,—,—,—,2151,
XLV,43,~ ,17.5%,+0.051,0.90,—,—,—,—,—,2151,
QCOM,43,~ ,41.2%,-0.016,0.76,—,—,—,—,—,2151,
BAC,42,~ ,31.6%,+0.051,0.64,—,—,—,—,—,2151,
EXC,40,~ ,24.9%,+0.119,0.80,—,—,—,—,—,2151,
ETR,40,~ ,25.3%,+0.057,0.79,—,—,—,—,—,2151,
STAG,40,~ ,27.7%,+0.110,0.79,—,—,—,—,—,2151,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2151,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2151,
EMR,38,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2151,
MSFT,38,~ ,28.7%,+0.026,0.91,—,—,—,—,—,2151,
AAPL,38,~ ,30.5%,+0.014,0.90,—,—,—,—,—,2151,
GOOGL,38,~ ,31.1%,-0.002,0.88,—,—,—,—,—,2151,
NVDA,38,~ ,50.5%,+0.018,0.93,—,—,—,—,—,2151,
ETH-USD,38,~ ,70.4%,+0.002,0.59,—,—,—,—,—,3127,
DUK,35,~ ,21.4%,+0.066,0.89,—,—,—,—,—,2151,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2151,
SRE,35,~ ,26.4%,+0.056,0.85,—,—,—,—,—,2151,
BSX,35,~ ,28.9%,+0.034,0.72,—,—,—,—,—,2151,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2151,
VICI,35,~ ,30.1%,+0.028,0.83,—,—,—,—,—,2151,
JPM,35,~ ,28.7%,+0.071,0.83,—,—,—,—,—,2151,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2151,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2151,
XLU,35,~ ,20.2%,+0.071,0.89,—,—,—,—,—,2151,
XLP,35,~ ,15.6%,+0.035,0.93,—,—,—,—,—,2151,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2151,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2151,
IBM,35,~ ,30.1%,+0.038,0.78,—,—,—,—,—,2151,
TXN,35,~ ,33.4%,+0.063,0.81,—,—,—,—,—,2151,
AMD,31,~ ,56.1%,+0.001,0.82,—,—,—,—,—,2151,
AXP,30,~ ,33.5%,+0.004,0.88,—,—,—,—,—,2151,
GWW,30,~ ,28.7%,+0.035,0.95,—,—,—,—,—,2151,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2151,
CTAS,30,~ ,28.1%,+0.025,0.95,—,—,—,—,—,2151,
ADI,30,~ ,34.6%,+0.044,0.92,—,—,—,—,—,2151,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
