Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
GLD,56,✓ ,17.0%,-0.010,0.83,—,—,—,—,—,2173,
PEP,55,✓ ,21.0%,+0.049,0.68,—,—,—,—,—,2173,
BTI,55,✓ ,25.1%,+0.035,0.52,—,—,—,—,—,2173,
NEE,55,✓ ,26.9%,+0.078,0.67,—,—,—,—,—,2173,
XEL,55,✓ ,22.8%,+0.031,0.70,—,—,—,—,—,2173,
O,55,✓ ,27.1%,+0.031,0.48,—,—,—,—,—,2173,
WPC,55,✓ ,27.3%,+0.073,0.46,—,—,—,—,—,2173,
IWM,55,✓ ,24.3%,+0.050,0.69,—,—,—,—,—,2173,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2173,
AFL,53,✓ ,27.3%,-0.065,0.88,—,—,—,—,—,2173,
AMGN,51,✓ ,25.6%,+0.012,0.91,—,—,—,—,—,2173,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2173,
V,51,✓ ,25.7%,+0.016,0.91,—,—,—,—,—,2173,
BRK-B,51,✓ ,20.4%,+0.019,0.92,—,—,—,—,—,2173,
PGR,51,✓ ,26.3%,-0.019,0.95,—,—,—,—,—,2173,
FAST,51,✓ ,27.2%,+0.028,0.95,—,—,—,—,—,2173,
QQQ,51,✓ ,23.9%,+0.021,0.92,—,—,—,—,—,2173,
ELV,50,✓ ,32.7%,+0.030,0.50,—,—,—,—,—,2173,
NNN,50,✓ ,29.7%,+0.019,0.41,—,—,—,—,—,2173,
COLD,50,✓ ,32.2%,+0.058,0.14,—,—,—,—,—,2161,
WFC,50,✓ ,33.9%,+0.058,0.45,—,—,—,—,—,2173,
USB,50,✓ ,32.2%,+0.046,0.15,—,—,—,—,—,2173,
META,50,✓ ,42.0%,+0.005,0.65,—,—,—,—,—,2173,
ACN,50,✓ ,29.8%,+0.031,0.40,—,—,—,—,—,2173,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.7%,-0.000,0.75,—,—,—,—,—,2173,
PPL,48,~ ,24.0%,-0.004,0.71,—,—,—,—,—,2173,
HON,48,~ ,25.3%,+0.033,0.77,—,—,—,—,—,2173,
FE,47,~ ,26.0%,+0.084,0.63,—,—,—,—,—,2173,
VNQ,47,~ ,21.9%,+0.056,0.63,—,—,—,—,—,2173,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.021,0.49,—,—,—,—,—,2173,
COIN,46,~ ,84.1%,-0.009,0.09,—,—,—,—,—,1348,
PEG,43,~ ,22.9%,+0.064,0.87,—,—,—,—,—,2173,
CI,43,~ ,32.4%,+0.001,0.77,—,—,—,—,—,2173,
TRV,43,~ ,26.3%,+0.064,0.87,—,—,—,—,—,2173,
CB,43,~ ,25.2%,+0.088,0.91,—,—,—,—,—,2173,
ITW,43,~ ,25.1%,+0.044,0.88,—,—,—,—,—,2173,
DOV,43,~ ,27.7%,+0.039,0.87,—,—,—,—,—,2173,
ROK,43,~ ,33.2%,-0.004,0.79,—,—,—,—,—,2173,
WM,43,~ ,20.8%,+0.062,0.95,—,—,—,—,—,2173,
RSG,43,~ ,20.3%,+0.081,0.96,—,—,—,—,—,2173,
XLV,43,~ ,17.5%,+0.049,0.91,—,—,—,—,—,2173,
QCOM,43,~ ,41.2%,-0.017,0.76,—,—,—,—,—,2173,
BAC,42,~ ,31.5%,+0.050,0.65,—,—,—,—,—,2173,
EXC,40,~ ,24.8%,+0.118,0.81,—,—,—,—,—,2173,
ETR,40,~ ,25.3%,+0.056,0.79,—,—,—,—,—,2173,
STAG,40,~ ,27.6%,+0.110,0.79,—,—,—,—,—,2173,
XLF,40,~ ,23.2%,+0.052,0.85,—,—,—,—,—,2173,
MA,38,~ ,28.3%,-0.014,0.90,—,—,—,—,—,2173,
EMR,38,~ ,30.8%,+0.016,0.85,—,—,—,—,—,2173,
CTAS,38,~ ,28.1%,+0.022,0.95,—,—,—,—,—,2173,
GOOGL,38,~ ,31.1%,-0.001,0.88,—,—,—,—,—,2173,
MSFT,38,~ ,29.1%,+0.027,0.91,—,—,—,—,—,2173,
AAPL,38,~ ,30.5%,+0.010,0.90,—,—,—,—,—,2173,
NVDA,38,~ ,50.4%,+0.016,0.93,—,—,—,—,—,2173,
ETH-USD,38,~ ,70.2%,+0.002,0.58,—,—,—,—,—,3159,
DUK,35,~ ,21.4%,+0.065,0.90,—,—,—,—,—,2173,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2173,
SRE,35,~ ,26.4%,+0.057,0.86,—,—,—,—,—,2173,
BSX,35,~ ,29.0%,+0.035,0.70,—,—,—,—,—,2173,
PLD,35,~ ,28.3%,+0.059,0.72,—,—,—,—,—,2173,
VICI,35,~ ,30.1%,+0.029,0.82,—,—,—,—,—,2173,
JPM,35,~ ,28.6%,+0.070,0.84,—,—,—,—,—,2173,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.3%,+0.065,0.93,—,—,—,—,—,2173,
XLP,35,~ ,15.6%,+0.033,0.93,—,—,—,—,—,2173,
SCHD,35,~ ,17.8%,+0.063,0.91,—,—,—,—,—,2173,
XLU,35,~ ,20.1%,+0.070,0.90,—,—,—,—,—,2173,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2173,
DIA,35,~ ,18.7%,+0.068,0.93,—,—,—,—,—,2173,
IBM,35,~ ,30.1%,+0.041,0.79,—,—,—,—,—,2173,
TXN,35,~ ,33.4%,+0.062,0.82,—,—,—,—,—,2173,
AMD,31,~ ,56.4%,-0.004,0.82,—,—,—,—,—,2173,
AXP,30,~ ,33.4%,+0.004,0.89,—,—,—,—,—,2173,
GWW,30,~ ,28.7%,+0.034,0.95,—,—,—,—,—,2173,
PH,30,~ ,33.4%,+0.054,0.93,—,—,—,—,—,2173,
ADI,30,~ ,34.6%,+0.042,0.92,—,—,—,—,—,2173,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
EQR,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,15,Histórico insuficiente
AVB,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,27,Histórico insuficiente
