Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
IWM,55,✓ ,24.5%,+0.050,0.65,—,—,—,—,—,2098,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2098,
AFL,53,✓ ,27.5%,-0.065,0.86,—,—,—,—,—,2098,
ABBV,51,✓ ,27.0%,+0.017,0.91,—,—,—,—,—,2098,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2098,
BRK-B,51,✓ ,20.6%,+0.022,0.92,—,—,—,—,—,2098,
V,51,✓ ,25.9%,+0.017,0.91,—,—,—,—,—,2098,
PGR,51,✓ ,26.0%,-0.016,0.95,—,—,—,—,—,2098,
FAST,51,✓ ,27.4%,+0.027,0.94,—,—,—,—,—,2098,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2098,
ELV,50,✓ ,32.6%,+0.030,0.51,—,—,—,—,—,2098,
NNN,50,✓ ,30.1%,+0.020,0.36,—,—,—,—,—,2098,
COLD,50,✓ ,32.0%,+0.066,0.10,—,—,—,—,—,2086,
WFC,50,✓ ,34.2%,+0.056,0.40,—,—,—,—,—,2098,
USB,50,✓ ,32.4%,+0.049,0.09,—,—,—,—,—,2098,
META,50,✓ ,41.9%,+0.004,0.63,—,—,—,—,—,2098,
INTC,50,✓ ,46.6%,+0.046,0.27,—,—,—,—,—,2098,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.058,0.71,—,—,—,—,—,2098,
WEC,48,~ ,22.9%,+0.004,0.73,—,—,—,—,—,2098,
IBM,48,~ ,27.3%,+0.039,0.77,—,—,—,—,—,2098,
FE,47,~ ,26.2%,+0.087,0.59,—,—,—,—,—,2098,
VNQ,47,~ ,22.2%,+0.058,0.59,—,—,—,—,—,2098,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.017,0.48,—,—,—,—,—,2098,
COIN,46,~ ,84.9%,-0.009,0.10,—,—,—,—,—,1273,
PEG,43,~ ,23.0%,+0.065,0.86,—,—,—,—,—,2098,
CI,43,~ ,32.5%,+0.006,0.78,—,—,—,—,—,2098,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2098,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2098,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2098,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2098,
ROK,43,~ ,33.2%,+0.003,0.77,—,—,—,—,—,2098,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2098,
RSG,43,~ ,20.2%,+0.093,0.97,—,—,—,—,—,2098,
XLV,43,~ ,17.5%,+0.053,0.90,—,—,—,—,—,2098,
QCOM,43,~ ,39.8%,+0.017,0.74,—,—,—,—,—,2098,
PLD,42,~ ,28.5%,+0.061,0.70,—,—,—,—,—,2098,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2098,
ACN,42,~ ,28.2%,+0.035,0.58,—,—,—,—,—,2098,
EXC,40,~ ,25.0%,+0.121,0.79,—,—,—,—,—,2098,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2098,
ETR,40,~ ,25.4%,+0.056,0.77,—,—,—,—,—,2098,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2098,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2098,
MA,38,~ ,28.5%,-0.014,0.91,—,—,—,—,—,2098,
AAPL,38,~ ,30.5%,+0.017,0.90,—,—,—,—,—,2098,
MSFT,38,~ ,28.6%,+0.026,0.92,—,—,—,—,—,2098,
GOOGL,38,~ ,31.0%,-0.003,0.88,—,—,—,—,—,2098,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2098,
ETH-USD,38,~ ,70.9%,+0.002,0.61,—,—,—,—,—,3049,
DUK,35,~ ,21.5%,+0.068,0.89,—,—,—,—,—,2098,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2098,
BSX,35,~ ,28.5%,+0.039,0.79,—,—,—,—,—,2098,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2098,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.066,0.92,—,—,—,—,—,2098,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2098,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2098,
XLU,35,~ ,20.3%,+0.071,0.89,—,—,—,—,—,2098,
XLI,35,~ ,21.4%,+0.064,0.89,—,—,—,—,—,2098,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2098,
TXN,35,~ ,32.7%,+0.080,0.81,—,—,—,—,—,2098,
AMD,31,~ ,55.5%,+0.014,0.81,—,—,—,—,—,2098,
AXP,30,~ ,33.7%,+0.001,0.88,—,—,—,—,—,2098,
GWW,30,~ ,28.9%,+0.034,0.94,—,—,—,—,—,2098,
PH,30,~ ,33.6%,+0.056,0.92,—,—,—,—,—,2098,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2098,
ADI,30,~ ,34.2%,+0.056,0.93,—,—,—,—,—,2098,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2098,
JPM,27,✗ ,28.8%,+0.071,0.82,—,—,—,—,—,2098,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
