Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2106,
AFL,53,✓ ,27.5%,-0.064,0.87,—,—,—,—,—,2106,
ABBV,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2106,
AMGN,51,✓ ,25.5%,+0.012,0.90,—,—,—,—,—,2106,
BRK-B,51,✓ ,20.6%,+0.021,0.92,—,—,—,—,—,2106,
V,51,✓ ,25.8%,+0.017,0.91,—,—,—,—,—,2106,
PGR,51,✓ ,26.0%,-0.015,0.95,—,—,—,—,—,2106,
FAST,51,✓ ,27.4%,+0.026,0.94,—,—,—,—,—,2106,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2106,
ELV,50,✓ ,32.6%,+0.030,0.51,—,—,—,—,—,2106,
NNN,50,✓ ,30.0%,+0.020,0.37,—,—,—,—,—,2106,
COLD,50,✓ ,32.0%,+0.061,0.10,—,—,—,—,—,2094,
WFC,50,✓ ,34.2%,+0.057,0.40,—,—,—,—,—,2106,
USB,50,✓ ,32.4%,+0.048,0.10,—,—,—,—,—,2106,
META,50,✓ ,41.8%,+0.004,0.63,—,—,—,—,—,2106,
INTC,50,✓ ,46.9%,+0.038,0.23,—,—,—,—,—,2106,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.060,0.71,—,—,—,—,—,2106,
WEC,48,~ ,22.9%,+0.004,0.73,—,—,—,—,—,2106,
IBM,48,~ ,27.3%,+0.040,0.77,—,—,—,—,—,2106,
FE,47,~ ,26.2%,+0.088,0.59,—,—,—,—,—,2106,
VNQ,47,~ ,22.1%,+0.057,0.59,—,—,—,—,—,2106,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.019,0.48,—,—,—,—,—,2106,
COIN,46,~ ,84.9%,-0.009,0.10,—,—,—,—,—,1281,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2106,
CI,43,~ ,32.5%,+0.005,0.78,—,—,—,—,—,2106,
TRV,43,~ ,26.2%,+0.063,0.86,—,—,—,—,—,2106,
EMR,43,~ ,30.8%,+0.016,0.84,—,—,—,—,—,2106,
ITW,43,~ ,25.2%,+0.045,0.87,—,—,—,—,—,2106,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2106,
ROK,43,~ ,33.2%,+0.002,0.78,—,—,—,—,—,2106,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2106,
RSG,43,~ ,20.2%,+0.092,0.97,—,—,—,—,—,2106,
XLV,43,~ ,17.5%,+0.055,0.90,—,—,—,—,—,2106,
QCOM,43,~ ,40.2%,+0.006,0.75,—,—,—,—,—,2106,
PLD,42,~ ,28.5%,+0.060,0.70,—,—,—,—,—,2106,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2106,
ACN,42,~ ,28.3%,+0.035,0.56,—,—,—,—,—,2106,
EXC,40,~ ,25.0%,+0.122,0.79,—,—,—,—,—,2106,
SRE,40,~ ,26.5%,+0.058,0.84,—,—,—,—,—,2106,
ETR,40,~ ,25.4%,+0.056,0.78,—,—,—,—,—,2106,
STAG,40,~ ,27.8%,+0.112,0.78,—,—,—,—,—,2106,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2106,
MA,38,~ ,28.5%,-0.013,0.90,—,—,—,—,—,2106,
AAPL,38,~ ,30.5%,+0.019,0.90,—,—,—,—,—,2106,
MSFT,38,~ ,28.5%,+0.025,0.92,—,—,—,—,—,2106,
GOOGL,38,~ ,31.0%,-0.002,0.88,—,—,—,—,—,2106,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2106,
ETH-USD,38,~ ,70.8%,+0.002,0.60,—,—,—,—,—,3061,
DUK,35,~ ,21.5%,+0.069,0.89,—,—,—,—,—,2106,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2106,
BSX,35,~ ,28.6%,+0.040,0.78,—,—,—,—,—,2106,
CB,35,~ ,25.3%,+0.093,0.91,—,—,—,—,—,2106,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.066,0.92,—,—,—,—,—,2106,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2106,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2106,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2106,
XLI,35,~ ,21.3%,+0.063,0.89,—,—,—,—,—,2106,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2106,
TXN,35,~ ,32.7%,+0.081,0.81,—,—,—,—,—,2106,
AMD,31,~ ,55.6%,+0.011,0.81,—,—,—,—,—,2106,
AXP,30,~ ,33.6%,+0.000,0.88,—,—,—,—,—,2106,
GWW,30,~ ,28.9%,+0.036,0.94,—,—,—,—,—,2106,
PH,30,~ ,33.6%,+0.057,0.92,—,—,—,—,—,2106,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2106,
ADI,30,~ ,34.2%,+0.056,0.93,—,—,—,—,—,2106,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2106,
JPM,27,✗ ,28.8%,+0.070,0.82,—,—,—,—,—,2106,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
