Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
QCOM,43,~ ,41.0%,-0.009,0.75,—,—,—,—,—,2126,
ELV,42,~ ,32.6%,+0.030,0.51,—,—,—,—,—,2126,
BAC,42,~ ,31.7%,+0.050,0.62,—,—,—,—,—,2126,
ACN,42,~ ,28.5%,+0.036,0.52,—,—,—,—,—,2126,
EXC,40,~ ,24.9%,+0.121,0.79,—,—,—,—,—,2126,
SRE,40,~ ,26.4%,+0.058,0.85,—,—,—,—,—,2126,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2126,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2126,
XLF,40,~ ,23.3%,+0.052,0.83,—,—,—,—,—,2126,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2126,
MSFT,38,~ ,28.7%,+0.026,0.91,—,—,—,—,—,2126,
AAPL,38,~ ,30.4%,+0.017,0.90,—,—,—,—,—,2126,
GOOGL,38,~ ,30.9%,-0.001,0.88,—,—,—,—,—,2126,
NVDA,38,~ ,50.6%,+0.018,0.92,—,—,—,—,—,2126,
ETH-USD,38,~ ,70.7%,+0.002,0.60,—,—,—,—,—,3090,
DUK,35,~ ,21.5%,+0.068,0.89,—,—,—,—,—,2126,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2126,
BSX,35,~ ,28.9%,+0.035,0.76,—,—,—,—,—,2126,
PLD,35,~ ,28.4%,+0.060,0.70,—,—,—,—,—,2126,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2126,
SCHD,35,~ ,17.9%,+0.065,0.91,—,—,—,—,—,2126,
XLP,35,~ ,15.6%,+0.042,0.93,—,—,—,—,—,2126,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2126,
XLI,35,~ ,21.3%,+0.064,0.90,—,—,—,—,—,2126,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2126,
IBM,35,~ ,28.2%,+0.050,0.78,—,—,—,—,—,2126,
TXN,35,~ ,33.0%,+0.081,0.81,—,—,—,—,—,2126,
AMD,31,~ ,55.9%,+0.008,0.81,—,—,—,—,—,2126,
AXP,30,~ ,33.6%,+0.002,0.88,—,—,—,—,—,2126,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2126,
PH,30,~ ,33.5%,+0.057,0.92,—,—,—,—,—,2126,
CTAS,30,~ ,28.0%,+0.027,0.95,—,—,—,—,—,2126,
ADI,30,~ ,34.4%,+0.054,0.92,—,—,—,—,—,2126,
VICI,27,✗ ,30.2%,+0.031,0.83,—,—,—,—,—,2126,
JPM,27,✗ ,28.8%,+0.070,0.83,—,—,—,—,—,2126,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
