Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
NEE,55,✓ ,27.0%,+0.077,0.66,—,—,—,—,—,2137,
D,55,✓ ,25.1%,+0.065,0.01,—,—,—,—,—,2137,
XEL,55,✓ ,22.9%,+0.031,0.68,—,—,—,—,—,2137,
PPL,55,✓ ,24.1%,-0.003,0.69,—,—,—,—,—,2137,
O,55,✓ ,27.3%,+0.031,0.46,—,—,—,—,—,2137,
WPC,55,✓ ,27.4%,+0.073,0.44,—,—,—,—,—,2137,
MAA,55,✓ ,25.4%,-0.011,0.52,—,—,—,—,—,2137,
AVB,55,✓ ,26.2%,+0.030,0.41,—,—,—,—,—,2137,
IWM,55,✓ ,24.5%,+0.050,0.67,—,—,—,—,—,2137,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2137,
AFL,53,✓ ,27.4%,-0.065,0.87,—,—,—,—,—,2137,
AMGN,51,✓ ,25.5%,+0.012,0.91,—,—,—,—,—,2137,
ABBV,51,✓ ,27.1%,+0.019,0.91,—,—,—,—,—,2137,
BRK-B,51,✓ ,20.5%,+0.020,0.92,—,—,—,—,—,2137,
V,51,✓ ,25.8%,+0.017,0.91,—,—,—,—,—,2137,
PGR,51,✓ ,26.0%,-0.018,0.95,—,—,—,—,—,2137,
FAST,51,✓ ,27.3%,+0.028,0.94,—,—,—,—,—,2137,
QQQ,51,✓ ,23.9%,+0.026,0.92,—,—,—,—,—,2137,
ELV,50,✓ ,32.7%,+0.027,0.51,—,—,—,—,—,2137,
NNN,50,✓ ,29.9%,+0.019,0.39,—,—,—,—,—,2137,
COLD,50,✓ ,32.1%,+0.059,0.12,—,—,—,—,—,2125,
WFC,50,✓ ,34.1%,+0.059,0.42,—,—,—,—,—,2137,
USB,50,✓ ,32.3%,+0.047,0.12,—,—,—,—,—,2137,
META,50,✓ ,41.9%,+0.006,0.64,—,—,—,—,—,2137,
INTC,50,✓ ,47.8%,+0.036,0.12,—,—,—,—,—,2137,
ACN,50,✓ ,29.4%,+0.033,0.48,—,—,—,—,—,2137,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.003,0.74,—,—,—,—,—,2137,
FE,47,~ ,26.1%,+0.086,0.61,—,—,—,—,—,2137,
VNQ,47,~ ,22.1%,+0.056,0.61,—,—,—,—,—,2137,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.4%,+0.021,0.48,—,—,—,—,—,2137,
COIN,46,~ ,84.5%,-0.007,0.09,—,—,—,—,—,1312,
PEG,43,~ ,23.0%,+0.066,0.87,—,—,—,—,—,2137,
CI,43,~ ,32.4%,+0.003,0.77,—,—,—,—,—,2137,
TRV,43,~ ,26.2%,+0.061,0.87,—,—,—,—,—,2137,
CB,43,~ ,25.2%,+0.090,0.91,—,—,—,—,—,2137,
EMR,43,~ ,30.8%,+0.015,0.85,—,—,—,—,—,2137,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2137,
DOV,43,~ ,27.7%,+0.049,0.87,—,—,—,—,—,2137,
ROK,43,~ ,33.2%,+0.001,0.78,—,—,—,—,—,2137,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2137,
RSG,43,~ ,20.2%,+0.087,0.96,—,—,—,—,—,2137,
XLV,43,~ ,17.5%,+0.052,0.90,—,—,—,—,—,2137,
QCOM,43,~ ,41.2%,-0.015,0.75,—,—,—,—,—,2137,
BAC,42,~ ,31.6%,+0.050,0.63,—,—,—,—,—,2137,
EXC,40,~ ,24.9%,+0.120,0.80,—,—,—,—,—,2137,
ETR,40,~ ,25.4%,+0.057,0.78,—,—,—,—,—,2137,
STAG,40,~ ,27.7%,+0.112,0.79,—,—,—,—,—,2137,
XLF,40,~ ,23.3%,+0.052,0.84,—,—,—,—,—,2137,
MA,38,~ ,28.4%,-0.013,0.90,—,—,—,—,—,2137,
MSFT,38,~ ,28.7%,+0.027,0.91,—,—,—,—,—,2137,
AAPL,38,~ ,30.5%,+0.014,0.90,—,—,—,—,—,2137,
GOOGL,38,~ ,31.0%,-0.005,0.88,—,—,—,—,—,2137,
NVDA,38,~ ,50.5%,+0.018,0.92,—,—,—,—,—,2137,
ETH-USD,38,~ ,70.5%,+0.002,0.59,—,—,—,—,—,3109,
DUK,35,~ ,21.5%,+0.067,0.89,—,—,—,—,—,2137,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2137,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2137,
BSX,35,~ ,28.9%,+0.034,0.75,—,—,—,—,—,2137,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2137,
VICI,35,~ ,30.2%,+0.029,0.83,—,—,—,—,—,2137,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2137,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
SCHD,35,~ ,17.9%,+0.064,0.91,—,—,—,—,—,2137,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2137,
XLP,35,~ ,15.6%,+0.039,0.93,—,—,—,—,—,2137,
XLU,35,~ ,20.2%,+0.072,0.89,—,—,—,—,—,2137,
XLI,35,~ ,21.3%,+0.062,0.90,—,—,—,—,—,2137,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2137,
IBM,35,~ ,28.3%,+0.047,0.78,—,—,—,—,—,2137,
TXN,35,~ ,33.3%,+0.064,0.81,—,—,—,—,—,2137,
AMD,31,~ ,56.0%,+0.006,0.81,—,—,—,—,—,2137,
AXP,30,~ ,33.5%,+0.002,0.88,—,—,—,—,—,2137,
GWW,30,~ ,28.8%,+0.034,0.94,—,—,—,—,—,2137,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2137,
CTAS,30,~ ,28.0%,+0.028,0.95,—,—,—,—,—,2137,
ADI,30,~ ,34.7%,+0.045,0.92,—,—,—,—,—,2137,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
