Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
IBM,35,~ ,28.2%,+0.046,0.77,—,—,—,—,—,2120,
TXN,35,~ ,32.9%,+0.081,0.81,—,—,—,—,—,2120,
AMD,31,~ ,55.8%,+0.010,0.81,—,—,—,—,—,2120,
AXP,30,~ ,33.6%,+0.000,0.88,—,—,—,—,—,2120,
GWW,30,~ ,28.8%,+0.036,0.94,—,—,—,—,—,2120,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2120,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2120,
ADI,30,~ ,34.4%,+0.057,0.92,—,—,—,—,—,2120,
VICI,27,✗ ,30.2%,+0.031,0.83,—,—,—,—,—,2120,
JPM,27,✗ ,28.8%,+0.069,0.82,—,—,—,—,—,2120,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
