Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
AVB,55,✓ ,26.3%,+0.030,0.41,—,—,—,—,—,2097,
MAA,55,✓ ,25.5%,-0.009,0.53,—,—,—,—,—,2097,
IWM,55,✓ ,24.5%,+0.050,0.65,—,—,—,—,—,2097,
IEF,54,✓ ,6.9%,+0.022,0.00,—,—,—,—,—,2097,
AFL,53,✓ ,27.5%,-0.065,0.86,—,—,—,—,—,2097,
ABBV,51,✓ ,27.0%,+0.018,0.91,—,—,—,—,—,2097,
AMGN,51,✓ ,25.5%,+0.011,0.90,—,—,—,—,—,2097,
BRK-B,51,✓ ,20.6%,+0.022,0.92,—,—,—,—,—,2097,
V,51,✓ ,25.9%,+0.017,0.91,—,—,—,—,—,2097,
PGR,51,✓ ,26.0%,-0.016,0.95,—,—,—,—,—,2097,
FAST,51,✓ ,27.4%,+0.027,0.94,—,—,—,—,—,2097,
QQQ,51,✓ ,23.9%,+0.028,0.91,—,—,—,—,—,2097,
ELV,50,✓ ,32.6%,+0.030,0.51,—,—,—,—,—,2097,
NNN,50,✓ ,30.1%,+0.020,0.36,—,—,—,—,—,2097,
COLD,50,✓ ,31.5%,+0.064,0.10,—,—,—,—,—,2085,
WFC,50,✓ ,34.2%,+0.056,0.40,—,—,—,—,—,2097,
USB,50,✓ ,32.4%,+0.049,0.09,—,—,—,—,—,2097,
META,50,✓ ,41.9%,+0.004,0.63,—,—,—,—,—,2097,
INTC,50,✓ ,46.6%,+0.046,0.28,—,—,—,—,—,2097,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.058,0.71,—,—,—,—,—,2097,
WEC,48,~ ,22.9%,+0.004,0.73,—,—,—,—,—,2097,
IBM,48,~ ,27.3%,+0.039,0.77,—,—,—,—,—,2097,
FE,47,~ ,26.2%,+0.087,0.59,—,—,—,—,—,2097,
VNQ,47,~ ,22.2%,+0.058,0.59,—,—,—,—,—,2097,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
SHOP,46,~ ,61.5%,+0.017,0.48,—,—,—,—,—,2097,
COIN,46,~ ,85.0%,-0.009,0.10,—,—,—,—,—,1272,
PEG,43,~ ,23.0%,+0.066,0.86,—,—,—,—,—,2097,
CI,43,~ ,32.5%,+0.006,0.78,—,—,—,—,—,2097,
TRV,43,~ ,26.3%,+0.063,0.86,—,—,—,—,—,2097,
EMR,43,~ ,30.7%,+0.017,0.84,—,—,—,—,—,2097,
ITW,43,~ ,25.2%,+0.044,0.87,—,—,—,—,—,2097,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2097,
ROK,43,~ ,33.2%,+0.004,0.77,—,—,—,—,—,2097,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2097,
RSG,43,~ ,20.2%,+0.093,0.97,—,—,—,—,—,2097,
XLV,43,~ ,17.5%,+0.054,0.90,—,—,—,—,—,2097,
QCOM,43,~ ,39.7%,+0.012,0.74,—,—,—,—,—,2097,
PLD,42,~ ,28.5%,+0.061,0.70,—,—,—,—,—,2097,
BAC,42,~ ,31.8%,+0.050,0.61,—,—,—,—,—,2097,
ACN,42,~ ,28.1%,+0.035,0.58,—,—,—,—,—,2097,
EXC,40,~ ,25.0%,+0.121,0.79,—,—,—,—,—,2097,
SRE,40,~ ,26.5%,+0.059,0.84,—,—,—,—,—,2097,
ETR,40,~ ,25.5%,+0.056,0.77,—,—,—,—,—,2097,
STAG,40,~ ,27.8%,+0.113,0.78,—,—,—,—,—,2097,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2097,
MA,38,~ ,28.5%,-0.013,0.91,—,—,—,—,—,2097,
AAPL,38,~ ,30.5%,+0.017,0.90,—,—,—,—,—,2097,
MSFT,38,~ ,28.6%,+0.027,0.92,—,—,—,—,—,2097,
GOOGL,38,~ ,31.0%,-0.003,0.88,—,—,—,—,—,2097,
NVDA,38,~ ,50.7%,+0.016,0.92,—,—,—,—,—,2097,
ETH-USD,38,~ ,70.9%,+0.002,0.61,—,—,—,—,—,3048,
DUK,35,~ ,21.5%,+0.069,0.89,—,—,—,—,—,2097,
SO,35,~ ,23.1%,+0.056,0.94,—,—,—,—,—,2097,
BSX,35,~ ,28.5%,+0.039,0.79,—,—,—,—,—,2097,
CB,35,~ ,25.3%,+0.094,0.90,—,—,—,—,—,2097,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.6%,+0.067,0.92,—,—,—,—,—,2097,
SCHD,35,~ ,18.0%,+0.066,0.90,—,—,—,—,—,2097,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2097,
XLU,35,~ ,20.3%,+0.072,0.89,—,—,—,—,—,2097,
XLI,35,~ ,21.4%,+0.065,0.89,—,—,—,—,—,2097,
DIA,35,~ ,18.9%,+0.069,0.93,—,—,—,—,—,2097,
TXN,35,~ ,32.7%,+0.081,0.81,—,—,—,—,—,2097,
AMD,31,~ ,55.5%,+0.015,0.81,—,—,—,—,—,2097,
AXP,30,~ ,33.7%,+0.001,0.88,—,—,—,—,—,2097,
GWW,30,~ ,28.9%,+0.033,0.94,—,—,—,—,—,2097,
PH,30,~ ,33.6%,+0.055,0.92,—,—,—,—,—,2097,
CTAS,30,~ ,28.0%,+0.026,0.95,—,—,—,—,—,2097,
ADI,30,~ ,34.2%,+0.056,0.93,—,—,—,—,—,2097,
VICI,27,✗ ,30.3%,+0.031,0.84,—,—,—,—,—,2097,
JPM,27,✗ ,28.8%,+0.071,0.82,—,—,—,—,—,2097,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
