Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
NEE,55,✓ ,26.9%,+0.078,0.67,—,—,—,—,—,2159,
XEL,55,✓ ,22.8%,+0.031,0.69,—,—,—,—,—,2159,
O,55,✓ ,27.2%,+0.031,0.48,—,—,—,—,—,2159,
WPC,55,✓ ,27.3%,+0.073,0.45,—,—,—,—,—,2159,
AVB,55,✓ ,26.1%,+0.031,0.41,—,—,—,—,—,2159,
MAA,55,✓ ,25.3%,-0.012,0.52,—,—,—,—,—,2159,
IWM,55,✓ ,24.4%,+0.051,0.68,—,—,—,—,—,2159,
IEF,54,✓ ,6.9%,+0.023,0.00,—,—,—,—,—,2159,
AFL,53,✓ ,27.3%,-0.065,0.87,—,—,—,—,—,2159,
AMGN,51,✓ ,25.6%,+0.013,0.91,—,—,—,—,—,2159,
ABBV,51,✓ ,27.0%,+0.018,0.92,—,—,—,—,—,2159,
BRK-B,51,✓ ,20.4%,+0.021,0.92,—,—,—,—,—,2159,
V,51,✓ ,25.7%,+0.016,0.91,—,—,—,—,—,2159,
PGR,51,✓ ,26.3%,-0.015,0.95,—,—,—,—,—,2159,
FAST,51,✓ ,27.3%,+0.028,0.95,—,—,—,—,—,2159,
QQQ,51,✓ ,23.9%,+0.022,0.92,—,—,—,—,—,2159,
ELV,50,✓ ,32.8%,+0.029,0.50,—,—,—,—,—,2159,
NNN,50,✓ ,29.8%,+0.018,0.40,—,—,—,—,—,2159,
COLD,50,✓ ,32.2%,+0.059,0.13,—,—,—,—,—,2147,
WFC,50,✓ ,34.0%,+0.058,0.44,—,—,—,—,—,2159,
USB,50,✓ ,32.2%,+0.047,0.14,—,—,—,—,—,2159,
META,50,✓ ,42.0%,+0.007,0.65,—,—,—,—,—,2159,
ACN,50,✓ ,29.8%,+0.032,0.42,—,—,—,—,—,2159,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
WEC,48,~ ,22.8%,+0.002,0.75,—,—,—,—,—,2159,
PPL,48,~ ,24.0%,-0.003,0.70,—,—,—,—,—,2159,
HON,48,~ ,25.3%,+0.034,0.77,—,—,—,—,—,2159,
FE,47,~ ,26.0%,+0.085,0.62,—,—,—,—,—,2159,
VNQ,47,~ ,22.0%,+0.056,0.62,—,—,—,—,—,2159,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.2%,-0.006,0.09,—,—,—,—,—,1334,
SHOP,46,~ ,61.5%,+0.023,0.49,—,—,—,—,—,2159,
PEG,43,~ ,22.9%,+0.065,0.87,—,—,—,—,—,2159,
CI,43,~ ,32.4%,+0.002,0.77,—,—,—,—,—,2159,
CB,43,~ ,25.3%,+0.088,0.91,—,—,—,—,—,2159,
TRV,43,~ ,26.3%,+0.064,0.87,—,—,—,—,—,2159,
DOV,43,~ ,27.8%,+0.039,0.87,—,—,—,—,—,2159,
ITW,43,~ ,25.1%,+0.043,0.88,—,—,—,—,—,2159,
WM,43,~ ,20.8%,+0.065,0.95,—,—,—,—,—,2159,
RSG,43,~ ,20.3%,+0.084,0.96,—,—,—,—,—,2159,
ROK,43,~ ,33.2%,-0.001,0.79,—,—,—,—,—,2159,
XLV,43,~ ,17.5%,+0.050,0.90,—,—,—,—,—,2159,
QCOM,43,~ ,41.3%,-0.016,0.76,—,—,—,—,—,2159,
BAC,42,~ ,31.5%,+0.050,0.64,—,—,—,—,—,2159,
EXC,40,~ ,24.9%,+0.118,0.80,—,—,—,—,—,2159,
ETR,40,~ ,25.3%,+0.057,0.79,—,—,—,—,—,2159,
STAG,40,~ ,27.7%,+0.111,0.79,—,—,—,—,—,2159,
XLF,40,~ ,23.2%,+0.052,0.84,—,—,—,—,—,2159,
MA,38,~ ,28.4%,-0.014,0.90,—,—,—,—,—,2159,
EMR,38,~ ,30.8%,+0.017,0.85,—,—,—,—,—,2159,
CTAS,38,~ ,28.1%,+0.023,0.95,—,—,—,—,—,2159,
AAPL,38,~ ,30.6%,+0.011,0.90,—,—,—,—,—,2159,
MSFT,38,~ ,29.2%,+0.023,0.91,—,—,—,—,—,2159,
GOOGL,38,~ ,31.2%,-0.000,0.88,—,—,—,—,—,2159,
NVDA,38,~ ,50.5%,+0.016,0.93,—,—,—,—,—,2159,
ETH-USD,38,~ ,70.2%,+0.002,0.59,—,—,—,—,—,3139,
DUK,35,~ ,21.4%,+0.065,0.89,—,—,—,—,—,2159,
SO,35,~ ,23.0%,+0.054,0.95,—,—,—,—,—,2159,
SRE,35,~ ,26.4%,+0.057,0.85,—,—,—,—,—,2159,
BSX,35,~ ,28.9%,+0.035,0.72,—,—,—,—,—,2159,
PLD,35,~ ,28.4%,+0.059,0.71,—,—,—,—,—,2159,
VICI,35,~ ,30.1%,+0.029,0.82,—,—,—,—,—,2159,
JPM,35,~ ,28.7%,+0.070,0.83,—,—,—,—,—,2159,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.4%,+0.065,0.93,—,—,—,—,—,2159,
SCHD,35,~ ,17.9%,+0.063,0.91,—,—,—,—,—,2159,
XLU,35,~ ,20.2%,+0.071,0.90,—,—,—,—,—,2159,
XLP,35,~ ,15.7%,+0.035,0.93,—,—,—,—,—,2159,
XLI,35,~ ,21.3%,+0.061,0.90,—,—,—,—,—,2159,
DIA,35,~ ,18.8%,+0.069,0.93,—,—,—,—,—,2159,
IBM,35,~ ,30.1%,+0.040,0.78,—,—,—,—,—,2159,
TXN,35,~ ,33.4%,+0.062,0.81,—,—,—,—,—,2159,
AMD,31,~ ,56.4%,-0.003,0.82,—,—,—,—,—,2159,
AXP,30,~ ,33.5%,+0.004,0.88,—,—,—,—,—,2159,
GWW,30,~ ,28.8%,+0.035,0.95,—,—,—,—,—,2159,
PH,30,~ ,33.4%,+0.055,0.92,—,—,—,—,—,2159,
ADI,30,~ ,34.7%,+0.042,0.92,—,—,—,—,—,2159,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
